id_gs,idco,nombre_coautor,dominio,cargo
f4KcEYUAAAAJ,sy_ljL8AAAAJ,Hugues Sana,Dirección de correo verificada de kuleuven.be,KU Leuven
f4KcEYUAAAAJ,tJAH9DkAAAAJ,Guillermo Bosch,Dirección de correo verificada de fcaglp.unlp.edu.ar,"Profesor de Óptica Astronómica, Universidad Nacional de La Plata"
f4KcEYUAAAAJ,ybCtvaQAAAAJ,Anne Pellerin,Dirección de correo verificada de geneseo.edu,"Assistant Professor, SUNY Geneseo"
f4KcEYUAAAAJ,zx8j8PAAAAAJ,Eduardo Fernández Lajús,Dirección de correo verificada de fcaglp.unlp.edu.ar,Facultad de Ciencias Astrnómicas y Geofísicas- UNLP. Instituto de Astrofísica de La Plata-Conicet
f4KcEYUAAAAJ,gmkKULoAAAAJ,Yaël Nazé,Dirección de correo verificada de uliege.be,"FNRS, Université de Liège"
f4KcEYUAAAAJ,IEFF3xMAAAAJ,Paul A Crowther,Dirección de correo verificada de sheffield.ac.uk,University of Sheffield
f4KcEYUAAAAJ,_CoQbK4AAAAJ,Selma E. de Mink,Dirección de correo verificada de mpa-garching.mpg.de,Max Planck Institute for Astrophysics
f4KcEYUAAAAJ,X0uiUAYAAAAJ,Gregg A. Wade,Dirección de correo verificada de rmc.ca,"Professor of Physics, Dean of Science, Royal Military College of Canada"
f4KcEYUAAAAJ,TcfgAAMAAAAJ,Alexandre Roman-Lopes,Dirección de correo verificada de userena.cl,Universidad de La Serena
f4KcEYUAAAAJ,fXWbLcgAAAAJ,Norberto Castro,Dirección de correo verificada de aip.de,Instituto Leibniz de Astrofísica Potsdam
f4KcEYUAAAAJ,MXUgx88AAAAJ,Fabian Schneider,Dirección de correo verificada de physics.ox.ac.uk,"Postdoctoral Research Fellow, University of Oxford"
f4KcEYUAAAAJ,wPxAfh8AAAAJ,Wolfgang Brandner,Dirección de correo verificada de mpia.de,Max Planck Institute for Astronomy
f4KcEYUAAAAJ,SeIaOiQAAAAJ,Veronique Petit,Dirección de correo verificada de udel.edu,"Assistant Professor of Physics and Astronomy, University of Delaware"
f4KcEYUAAAAJ,XFzP5UEAAAAJ,João Rodrigo Souza Leão,Dirección de correo verificada de pesquisador.cnpq.br,"Professor of Physics at UFRN, School of Sciences and Technology"
hvNiAtUAAAAJ,6C6j7FsAAAAJ,Peter L. Meserve,Dirección de correo verificada de uidaho.edu,University of Idaho
hvNiAtUAAAAJ,wehnRfwAAAAJ,Fabian M Jaksic,Dirección de correo verificada de bio.puc.cl,"Professor of Ecology, Catholic University of Chile"
hvNiAtUAAAAJ,U2ypDCQAAAAJ,Francisco A. Squeo,Dirección de correo verificada de userena.cl,Profesor Titular (ULS)
hvNiAtUAAAAJ,tSYEcacAAAAJ,Milena Holmgren,Dirección de correo verificada de wur.nl,"Associate Professor, Wageningen University"
hvNiAtUAAAAJ,M8tYwOoAAAAJ,Mauricio Lima,Dirección de correo verificada de bio.puc.cl,"Departamento de Ecologia, Facultad de Ciencias Biológicas, Pontificia Universidad Católica de Chile"
hvNiAtUAAAAJ,XNYtQyUAAAAJ,Juan J. Armesto,Dirección de correo verificada de bio.puc.cl,"Professor, Pontificia Universidad Católica de Chile"
hvNiAtUAAAAJ,WnAjZfMAAAAJ,Victor Lagos,Dirección de correo verificada de conaf.cl,CONAF
hvNiAtUAAAAJ,Bj1Ln-IAAAAJ,Sonia Graham,Dirección de correo verificada de uow.edu.au,University of Wollongong
hvNiAtUAAAAJ,zb1iVAEAAAAJ,Mike Letnic,Dirección de correo verificada de unsw.edu.au,"Professor, School of Biological, Earth and Environmental Sciences, University of New South Wales"
hvNiAtUAAAAJ,wCVE3TMAAAAJ,Chris Dickman,Dirección de correo verificada de sydney.edu.au,Professor in Terrestrial Ecology
hvNiAtUAAAAJ,9locSucAAAAJ,Paul Stapp,Dirección de correo verificada de fullerton.edu,"Professor of Biological Science, California State University Fullerton"
hvNiAtUAAAAJ,cXmbPusAAAAJ,marten scheffer,Dirección de correo verificada de wur.nl,Wageningen University
hvNiAtUAAAAJ,RyB1baIAAAAJ,Exequiel Ezcurra,Dirección de correo verificada de ucr.edu,"Professor of Ecology, University of California Riverside"
hvNiAtUAAAAJ,yIGxPtgAAAAJ,Frits Mohren,Dirección de correo verificada de wur.nl,"Professor of Forest Ecology and Forest Management, Wageningen University"
hvNiAtUAAAAJ,B0JgDB4AAAAJ,Pablo A. Marquet,Dirección de correo verificada de bio.puc.cl,"Professor of Ecology, Pontificia Universidad Catolica de Chile & The Santa Fe Institute"
hvNiAtUAAAAJ,DF0i3-cAAAAJ,Matthew Forister,Dirección de correo verificada de unr.edu,"University of Nevada, Reno"
hvNiAtUAAAAJ,grX5hcgAAAAJ,Milagros A. Jimenez,Dirección de correo verificada de bio.puc.cl,PUC
hvNiAtUAAAAJ,b3y2fQUAAAAJ,Ricardo Rozzi,Dirección de correo verificada de unt.edu,"Professor, Dep. of Philosophy, University of North Texas (USA) & Inst. of Ecology and Biodiversity"
hvNiAtUAAAAJ,mQyS9wcAAAAJ,Christopher B. Anderson,Dirección de correo verificada de untdf.edu.ar,"Investigador Independiente, Centro Austral de Investigaciones Científicas & Profesor Asociado"
hvNiAtUAAAAJ,wJZsuVsAAAAJ,Francisco Bozinovic,Dirección de correo verificada de bio.puc.cl,"CAPES & Departamento de Ecología, Universidad Católica de Chile"
EjvA3x4AAAAJ,ymyYqB4AAAAJ,Yadvinder Malhi,Dirección de correo verificada de ouce.ox.ac.uk,"Professor of Ecosystem Science, University of Oxford"
EjvA3x4AAAAJ,dBXZyvIAAAAJ,Dan Metcalfe,Dirección de correo verificada de umu.se,Umeå University
EjvA3x4AAAAJ,tG9tnFgAAAAJ,Patrick Meir,Dirección de correo verificada de ed.ac.uk,"University of Edinburgh UK and Australian National University, Australia"
EjvA3x4AAAAJ,5I08jB8AAAAJ,Christopher E Doughty,Dirección de correo verificada de nau.edu,Northern Arizona University
EjvA3x4AAAAJ,YYmsAhcAAAAJ,Luiz Aragao,Dirección de correo verificada de inpe.br,National Institute for Space Research
EjvA3x4AAAAJ,iGWKUVwAAAAJ,Miles R. Silman,Dirección de correo verificada de wfu.edu,"Professor of Biology, Wake Forest University"
EjvA3x4AAAAJ,a_5RcnwAAAAJ,Carlos Alberto Quesada,Dirección de correo verificada de inpa.gov.br,Pesquisador Instituto Nacional de Pesquisas da Amazônia
EjvA3x4AAAAJ,L-xs06gAAAAJ,Joshua B. Fisher,Dirección de correo verificada de chapman.edu,Chapman University; UCLA
EjvA3x4AAAAJ,0A7w0cAAAAAJ,Toby Richard Marthews,Dirección de correo verificada de ceh.ac.uk,UK Centre for Ecology & Hydrology
EjvA3x4AAAAJ,EL6VgboAAAAJ,Joshua Rapp,Dirección de correo verificada de ucdavis.edu,"Postdoctoral Scholar, Department of Evolution and Ecology, University of California, Davis"
EjvA3x4AAAAJ,JXOY0gwAAAAJ,Ted R. Feldpausch,Dirección de correo verificada de exeter.ac.uk,"College of Life and Environmental Sciences, University of Exeter"
EjvA3x4AAAAJ,W6GiXPQAAAAJ,Jerome Chave,Dirección de correo verificada de univ-tlse3.fr,Centre National de la Recherche Scientifique
EjvA3x4AAAAJ,dBWKnb8AAAAJ,Marjan van de Weg,Dirección de correo verificada de abertay.ac.uk,Lecturer
EjvA3x4AAAAJ,lXyfogIAAAAJ,Eurídice N. Honorio Coronado,Dirección de correo verificada de st-andrews.ac.uk,Research Fellow
J7Ofmm8AAAAJ,bJNikYQAAAAJ,Eleazar Rodrigo Carrasco,Dirección de correo verificada de noirlab.edu,"Associate Astronomer, Gemini Observatory/NSF's NOIRLab"
J7Ofmm8AAAAJ,XrrlfKgAAAAJ,Bruno O. Sánchez,Dirección de correo verificada de duke.edu,"Astronomy Postdoc, Duke University"
J7Ofmm8AAAAJ,f4KcEYUAAAAJ,Rodolfo Barbá,Dirección de correo verificada de userena.cl,"Astronomer, Universidad de La Serena"
J7Ofmm8AAAAJ,ptdDht4AAAAJ,MARIANO  DOMINGUEZ,Dirección de correo verificada de unc.edu.ar,IATE OAC & CONICET
J7Ofmm8AAAAJ,cz4SI7gAAAAJ,Elizabeth Gonzalez,Dirección de correo verificada de unc.edu.ar,"Assistant Researcher, Instituto de Astronomía Teórica y Experimental"
J7Ofmm8AAAAJ,jP2AQjoAAAAJ,Martin Beroiz,Dirección de correo verificada de caltech.edu,California Institute of Technology
ehdqIeEAAAAJ,hQjgBSgAAAAJ,Donna M. MacCallum,Dirección de correo verificada de abdn.ac.uk,University of Aberdeen
-AjeGuUAAAAJ,bjoiCq4AAAAJ,David Cuadra Martínez,Dirección de correo verificada de uda.cl,Universidad de Atacama
-AjeGuUAAAAJ,5h0ULCAAAAAJ,José Sandoval-Díaz (ORCID: 0000-00...,Dirección de correo verificada de ubiobio.cl,"Escuela de Psicología, Universidad del Bio Bio"
-AjeGuUAAAAJ,4flzn3cAAAAJ,Daniel I. Pérez-Zapata,Dirección de correo verificada de student.bham.ac.uk,"University of Birmingham, United Kingdom."
-AjeGuUAAAAJ,O0ZYy0AAAAAJ,cristian oyanadel,Dirección de correo verificada de udec.cl,Universidad de Concepción
-AjeGuUAAAAJ,wLap3JEAAAAJ,Gabriel Felipe Retuert Roe,Dirección de correo verificada de userena.cl,"Profesor de Psicología, Universidad de La Serena"
-AjeGuUAAAAJ,35NoR4EAAAAJ,René van der Veer,Dirección de correo verificada de fsw.leidenuniv.nl,Emeritus professor at Leiden University
-AjeGuUAAAAJ,5l04L_oAAAAJ,Paulo Barraza,Dirección de correo verificada de ciae.uchile.cl,CIAE Universidad de Chile
-AjeGuUAAAAJ,uJE0PtEAAAAJ,Marigen Narea,Dirección de correo verificada de uc.cl,Pontificia Universidad Católica de Chile
-AjeGuUAAAAJ,JHw1BegAAAAJ,Susana Frisancho,Dirección de correo verificada de pucp.edu.pe,Pontificia Universidad Católica del Perú
-AjeGuUAAAAJ,_uXE_mkAAAAJ,Luise von Keyserlingk,Dirección de correo verificada de tu-dortmund.de,TU Dortmund University
-AjeGuUAAAAJ,uMyG9I4AAAAJ,Diego Mora Dabancens,Dirección de correo verificada de uda.cl,"Departamento de Psicología, Facultad de Humanidades y Educación, Universidad de Atacama"
-AjeGuUAAAAJ,YzPzWLwAAAAJ,Mauricio Ivan Gonzalez Arias,Dirección de correo verificada de userena.cl,Académico Departamento de Psicología Universidad de La Serena
-AjeGuUAAAAJ,MGhMdA0AAAAJ,Rada Jancic Mogliacci,Dirección de correo verificada de univ-eiffel.fr,Université Gustave Eiffel
-AjeGuUAAAAJ,GbPzQb0AAAAJ,Jorge Rene Catalan Ahumada,Dirección de correo verificada de userena.cl,"Académico de Psicología, Universidad de La Serena"
-AjeGuUAAAAJ,-s9yGz0AAAAJ,Juan Rubio González,Dirección de correo verificada de uda.cl,Universidad de Atacama
-AjeGuUAAAAJ,XXZWeuEAAAAJ,Niki Rust,Dirección de correo verificada de ncl.ac.uk,Consultant
-AjeGuUAAAAJ,ayqeBckAAAAJ,Solange Vargas López,Dirección de correo verificada de userena.cl,Iniciativa de investigación intercentros “Cambios socio-ecológicos en ecosistemas en transición por
-AjeGuUAAAAJ,NheauVsAAAAJ,Luciene Regina Paulino Tognetta,Dirección de correo verificada de fclar.unesp.br,Professor da Faculdade de Ciências e Letras Unesp Araraquara
-AjeGuUAAAAJ,IMPMsloAAAAJ,Francisco Herrera-Durán,Dirección de correo verificada de userena.cl,Universidad Central de Chile
onjLq9AAAAAJ,ROCQFAUAAAAJ,Mauricio Castillo-Vergara,Dirección de correo verificada de uahurtado.cl,"Facultad de Economía y Negocios, Universidad Alberto Hurtado"
onjLq9AAAAAJ,JfWXVVgAAAAJ,J. Ángel Velázquez-Iturbide,Dirección de correo verificada de urjc.es,Universidad Rey Juan Carlos
onjLq9AAAAAJ,MA4wTfIAAAAJ,Christian Acuña-Opazo,Dirección de correo verificada de userena.cl,Depto. Ingeniería Industrial - Universidad de La Serena
onjLq9AAAAAJ,zUMMuRYAAAAJ,Cristian Geldes,Dirección de correo verificada de uahurtado.cl,Universidad Alberto Hurtado
KauMeU4AAAAJ,M8xFKNIAAAAJ,Alvaro Pina-Stranger,Dirección de correo verificada de univ-rennes1.fr,"Université de Rennes 1, CREM-CNRS"
KauMeU4AAAAJ,r3QVMWYAAAAJ,Germán Varas Espinoza,Dirección de correo verificada de userena.cl,Pontificia Universidad Católica de Chile
KauMeU4AAAAJ,Vgn40G0AAAAJ,Carlos González Vergara,Dirección de correo verificada de uc.cl,"Professor of Linguistics, Pontificia Universidad Católica de Chile"
KauMeU4AAAAJ,26ylXU4AAAAJ,Karem Squadrito,Dirección de correo verificada de uc.cl,Universidad Autónoma de Madrid
KauMeU4AAAAJ,XAYwCmgAAAAJ,Jose O. Valderrama,Dirección de correo verificada de userena.cl,"Centro de Información Tecnológica (CIT), La Serena-Chile"
KauMeU4AAAAJ,YDVgsMAAAAAJ,Clay Spinuzzi,Dirección de correo verificada de utexas.edu,"Professor of Rhetoric and Writing, University of Texas at Austin"
KauMeU4AAAAJ,A1dh8HEAAAAJ,Scott Sadowsky,Dirección de correo verificada de uc.cl,Catholic University of Chile
L5bep3EAAAAJ,R9ntLLQAAAAJ,Ernesto Gianoli,Dirección de correo verificada de userena.cl,"Professor, Universidad de La Serena, Chile"
L5bep3EAAAAJ,rZD2iBYAAAAJ,Andrea Loayza,Dirección de correo verificada de userena.cl,Associate Professor
L5bep3EAAAAJ,XEDUFHkAAAAJ,Cristian Salgado-Luarte,Dirección de correo verificada de userena.cl,Universidad de La Serena
L5bep3EAAAAJ,O99LeZsAAAAJ,Gisela C. Stotz,Dirección de correo verificada de unab.cl,Universidad Andrés Bello
L5bep3EAAAAJ,U2ypDCQAAAAJ,Francisco A. Squeo,Dirección de correo verificada de userena.cl,Profesor Titular (ULS)
L5bep3EAAAAJ,wKWMeUoAAAAJ,Danny E. Carvajal,Dirección de correo verificada de userena.cl,Universidad Austral de Chile
L5bep3EAAAAJ,rbm0YeIAAAAJ,Alfredo Saldaña,Dirección de correo verificada de udec.cl,"Depto. de Botánica, Universidad de Concepción, Chile."
L5bep3EAAAAJ,iAv6IEIAAAAJ,Rafaella Canessa,Dirección de correo verificada de uc.cl,University of Tübingen
L5bep3EAAAAJ,r7zoiPkAAAAJ,D.M. Larrea-Alcázar,Dirección de correo verificada de conservacionamazonica.org.bo,"ACEAA-Conservacion Amazonica, La Paz, Bolivia"
L5bep3EAAAAJ,79xufdAAAAAJ,Luis Pacheco,Dirección de correo verificada de fcpn.edu.bo,Universidad Mayor de San Andrés
L5bep3EAAAAJ,jzt0JowAAAAJ,Marco A. Molina-Montenegro,Dirección de correo verificada de utalca.cl,Full Professor
L5bep3EAAAAJ,Rlh3Pm4AAAAJ,Sandra M Durán,Dirección de correo verificada de umn.edu,University of Minnesota
L5bep3EAAAAJ,ngY7I_MAAAAJ,Arturo Sanchez-Azofeifa,Dirección de correo verificada de ualberta.ca,Earth & Atmospheric Sciences Dept. University of Alberta
L5bep3EAAAAJ,iqRsIJYAAAAJ,Carmelo Peralta Rivero,Dirección de correo verificada de cipca.org.bo,Centro de Investigación y Promoción del Campesinado
L5bep3EAAAAJ,JSW7sBUAAAAJ,Myriam Ramirez,Dirección de correo verificada de userena.cl,PhD. University of La Serena. Chile
L5bep3EAAAAJ,PJxUrloAAAAJ,Ian S. Acuña-Rodríguez,Dirección de correo verificada de ecotropics.org,Ecotropics Foundation
L5bep3EAAAAJ,puMpfaEAAAAJ,Jaime Madrigal González,Dirección de correo verificada de usal.es,Universidad de Salamanca
L5bep3EAAAAJ,grX5hcgAAAAJ,Milagros A. Jimenez,Dirección de correo verificada de bio.puc.cl,PUC
L5bep3EAAAAJ,OeReb84AAAAJ,Mónica Moraes R.,Dirección de correo verificada de fcpn.edu.bo,"Universidad UMSA, Instituto de Ecología, Herbario"
L5bep3EAAAAJ,r3NoDcMAAAAJ,Gerardo R. Camilo,Dirección de correo verificada de slu.edu,"Professor of Biology, Saint Louis University"
gpOnFmcAAAAJ,YCVsOcoAAAAJ,Alfredo Hugueth Alba,Dirección de correo verificada de cuc.edu.co,"Entrepreneurship Professor, Universidad de la Costa"
gpOnFmcAAAAJ,KNY_9OEAAAAJ,Reynier Israel Ramírez Molina (https://...,Dirección de correo verificada de cuc.edu.co,Profesor e Investigador Tiempo Completo de la Universidad de la Costa.
gpOnFmcAAAAJ,M5G0VuMAAAAJ,Gladis Isabel Ruiz-Gomez,Dirección de correo verificada de unisimonbolivar.edu.co,Universidad Simon Bolivar
gpOnFmcAAAAJ,ROCQFAUAAAAJ,Mauricio Castillo-Vergara,Dirección de correo verificada de uahurtado.cl,"Facultad de Economía y Negocios, Universidad Alberto Hurtado"
qB8X6sUAAAAJ,XHEBHIsAAAAJ,Guillermo Rodrigo Petzold Maldonado,Dirección de correo verificada de ubiobio.cl,Universidad del Bio-Bio
qB8X6sUAAAAJ,6DsNaCYAAAAJ,María Estuardo Guerra Valle,Dirección de correo verificada de egresados.ubiobio.cl,Universidad del Bío-Bío
qB8X6sUAAAAJ,Kb6AbsgAAAAJ,Nidia Casas Forero,Dirección de correo verificada de unbosque.edu.co,Docente Universidad El Bosque
qB8X6sUAAAAJ,xmvxYnoAAAAJ,Pawan Singh Takhar,Dirección de correo verificada de illinois.edu,"Professor, University of Illinois at Urbana-Champaign"
qB8X6sUAAAAJ,rhyTTJgAAAAJ,Eduardo Hernandez,Dirección de correo verificada de upc.edu,Professor at Technical University of Catalonia
qB8X6sUAAAAJ,kwhr96YAAAAJ,J.A. Gallegos-Infante,Dirección de correo verificada de itdurango.edu.mx,Professor Instituto Tecnologico de Durango
qB8X6sUAAAAJ,wIkVp2MAAAAJ,nuria-elizabeth rocha-guzmán,Dirección de correo verificada de itdurango.edu.mx,"Professor of Functional Foods, ITD"
YzPzWLwAAAAJ,YJn3IhMAAAAJ,Alexis Araya Cortés,Dirección de correo verificada de ucentral.cl,Universidad Central de Chile
YzPzWLwAAAAJ,ZkkmDAIAAAAJ,Agustín Martínez-Molina,Dirección de correo verificada de agustinmartinez.es,Universidad Autónoma de Madrid
YzPzWLwAAAAJ,zw3O3w4AAAAJ,Susan Galdames,Dirección de correo verificada de userena.cl,Académica de Psicología Universidad de La Serena
YzPzWLwAAAAJ,FgrbovAAAAAJ,Alfonso Urzúa,Dirección de correo verificada de ucn.cl,"Escuela de Psicología, Universidad Católica del Norte"
YzPzWLwAAAAJ,-AjeGuUAAAAJ,PABLO J. CASTRO-CARRASCO,Dirección de correo verificada de userena.cl,"Departamento de Psicología, Universidad de La Serena, Chile"
