id_gs,idco,nombre_coautor,dominio,cargo
GYbT_iIAAAAJ,IsxRM70AAAAJ,CESAR AARON MORALES-VERDEJO,Dirección de correo verificada de uc.cl,Universidad Bernardo O`Higgins
GYbT_iIAAAAJ,dG2WqtgAAAAJ,Maritza Paez,Dirección de correo verificada de usach.cl,UNIVERSIDAD DE SANTIAGO DE CHILE
GYbT_iIAAAAJ,DNeZOJUAAAAJ,Franklin Ferraro,Dirección de correo verificada de amigo.edu.co,Universidad Católica Luis Amigó
p7_WRcAAAAAJ,bxbOE0AAAAAJ,Romina V. Sepúlveda,Dirección de correo verificada de uandresbello.edu,Universidad Andres Bello
p7_WRcAAAAAJ,0CyCidEAAAAJ,Daniel Aguayo,Dirección de correo verificada de unab.cl,"Professor, Universidad Andres Bello"
p7_WRcAAAAAJ,Nd82EzsAAAAJ,Claudia Sandoval-Yañez,Dirección de correo verificada de uautonoma.cl,"Institute of Applied Chemical Sciences, Facultad de Ingenieria, Universidad Autonoma de Chile"
p7_WRcAAAAAJ,kkA073MAAAAJ,Jeffrey Comer,Dirección de correo verificada de ksu.edu,Kansas State University
p7_WRcAAAAAJ,qv1pFBcAAAAJ,Raul Cachau,Dirección de correo verificada de nih.gov,Director Structural Biochemistry
p7_WRcAAAAAJ,G4pdVO4AAAAJ,Wendy González,Dirección de correo verificada de utalca.cl,Universidad de Talca
p7_WRcAAAAAJ,NWrFQYoAAAAJ,Yorley Duarte,Dirección de correo verificada de unab.cl,"Researcher Universidad Andrés Bello, Santiago-Chile"
p7_WRcAAAAAJ,b0qmbcEAAAAJ,Leonardo Silva Santos,Dirección de correo verificada de utalca.cl,"Full Professor (Profesor Titular), Instituto de Química de Recursos Naturales, Universidad de Talca"
p7_WRcAAAAAJ,cuuN440AAAAJ,Ignacio Díaz-Franulic,Dirección de correo verificada de unab.cl,Universidad Andres Bello
p7_WRcAAAAAJ,gDDer88AAAAJ,Karen Castillo,Dirección de correo verificada de cinv.cl,"Researcher, Centro Interdisciplinario de Neurociencia de Valparaíso, Universidad de Valparaíso"
p7_WRcAAAAAJ,JsvLVQkAAAAJ,Luis Velasquez,Dirección de correo verificada de usek.cl,"USEK, UNAB, USACH y PUC"
p7_WRcAAAAAJ,wBoDV1cAAAAJ,Sebastian Brauchi,Dirección de correo verificada de uach.cl,"Professor of physiology, Universidad austral de chile"
p7_WRcAAAAAJ,Yvxr8hAAAAAJ,María Belén Camarada,Dirección de correo verificada de uc.cl,Pontificia Universidad Católica de Chile
p7_WRcAAAAAJ,0OFP8-cAAAAJ,Chris Chipot,Dirección de correo verificada de Univ-Lorraine.fr,"University of Lorraine — University of Illinois, Urbana-Champaign"
p7_WRcAAAAAJ,GyiegqsAAAAJ,Osvaldo Alvarez,Dirección de correo verificada de uchile.cl,"Profesor, Universidad de Chile"
p7_WRcAAAAAJ,gBHF6iIAAAAJ,Pérez-Donoso JM,Dirección de correo verificada de unab.cl,"BioNanotechnology and Microbiology Lab, Universidad Andres Bello"
p7_WRcAAAAAJ,hskD_m0AAAAJ,Cristian Vilos,Dirección de correo verificada de utalca.cl,"Associate Professor, Medical School, Universidad de Talca"
p7_WRcAAAAAJ,LrAEmt4AAAAJ,John T. Patton,Dirección de correo verificada de iu.edu,"Professor, Indiana University, Dept of Biology"
p7_WRcAAAAAJ,J-0jHFsAAAAJ,Melissa Alegría-Arcos,Dirección de correo verificada de udla.cl,Universidad de las Américas
p7_WRcAAAAAJ,gN7SaDQAAAAJ,Perez-Acle Tomas,Dirección de correo verificada de dlab.cl,"Computational Biology Lab (DLab) - Centro Ciencia & Vida, Universidad San Sebastián"
fjXfzgsAAAAJ,icUEFZoAAAAJ,Paul R Harris,Dirección de correo verificada de med.puc.cl,Pontificia Universidad Catolica de Chile
fjXfzgsAAAAJ,-Og8biAAAAAJ,David Forbes,Dirección de correo verificada de health.wa.gov.au,Dr.
fjXfzgsAAAAJ,LE_-QzAAAAAJ,Lynn S. Walker,Dirección de correo verificada de vanderbilt.edu,"Professor Emerita of Pediatrics, Vanderbilt University"
fjXfzgsAAAAJ,3DC69v8AAAAJ,Ximena Triviño,Dirección de correo verificada de uss.cl,"Profesor, Universidad San sebastián"
fjXfzgsAAAAJ,poJQgZoAAAAJ,Ignacio Sánchez,Dirección de correo verificada de uc.cl,Rector P. Universidad Católica de Chile
fjXfzgsAAAAJ,2_lnbp4AAAAJ,Alex Godoy-Faúndez,Dirección de correo verificada de ingenieros.udd.cl,"Director, Sustainability Research Centre & Strategic Resource Management"
fjXfzgsAAAAJ,DGr9pFsAAAAJ,Gabriela Repetto,Dirección de correo verificada de udd.cl,"Rare Diseases Program, Center for Genetics and Genomics, Facultad de Medicina, Clinica Alemana"
fjXfzgsAAAAJ,YInCNLEAAAAJ,Carolina Serrano,Dirección de correo verificada de puc.cl,Pontificia universidad catolica de chile
fjXfzgsAAAAJ,qoKCAr8AAAAJ,MARIA ISABEL HODGSON BUNSTER,Dirección de correo verificada de uc.cl,Profesor Asociado Escuela de Medicina- Pontificia Universidad Catolica de Chile
fjXfzgsAAAAJ,m-ZpN6kAAAAJ,Gonzalo Valdivia or Valdivia CG or Val...,Dirección de correo verificada de med.puc.cl,Pontificia Universidad Catolica de Chile
fjXfzgsAAAAJ,_8G1M98AAAAJ,Jaime R. Cerda Lorca,Dirección de correo verificada de uc.cl,P. Universidad Católica de Chile
fjXfzgsAAAAJ,skVwKzoAAAAJ,Guillermo Figueroa,Dirección de correo verificada de uchile.cl,Profesor de Microbiología
fjXfzgsAAAAJ,9xWEVqwAAAAJ,Pablo Vial,Dirección de correo verificada de udd.cl,Universidad del Desarrollo
Nz1586IAAAAJ,iyB3jS0AAAAJ,Patricio H. Manríquez,Dirección de correo verificada de ceaza.cl,"Investigador Asociado, Centro de Estudios Avanzados en Zonas Aridas (CEAZA), Chile"
Nz1586IAAAAJ,U2Dkd_kAAAAJ,Nelson A. Lagos,Dirección de correo verificada de santotomas.cl,Profesor Titular UST
Nz1586IAAAAJ,j9qpO4kAAAAJ,Jorge M. Navarro,Dirección de correo verificada de uach.cl,Universidad Austral de Chile
Nz1586IAAAAJ,3ZKkR_gAAAAJ,Marco A Lardies,Dirección de correo verificada de uai.cl,Universidad Adolfo Ibañez
Nz1586IAAAAJ,4VA3cWoAAAAJ,Cristian A Vargas,Dirección de correo verificada de udec.cl,"Professor  -  Faculty of Environmental Sciences, Universidad de Concepcion, Chile"
Nz1586IAAAAJ,PHyQDpUAAAAJ,Pedro Quijon,Dirección de correo verificada de upei.ca,Associate Professor of Biology
Nz1586IAAAAJ,6AuztxcAAAAJ,Rodrigo Torres,Dirección de correo verificada de ciep.cl,"Investigador, Centro de Investigación en Ecosistemas de la Patagonia"
Nz1586IAAAAJ,Gtn-2qoAAAAJ,José Pulgar,Dirección de correo verificada de unab.cl,Universidad Andres Bello
Nz1586IAAAAJ,RG1HByQAAAAJ,Stephen Widdicombe,Dirección de correo verificada de pml.ac.uk,Plymouth Marine Laboratory
Nz1586IAAAAJ,CSoM2F8AAAAJ,Victor Miguel Aguilera Ramos,Dirección de correo verificada de ceaza.cl,Centro de Estudios Avanzados en Zonas Aridas & Instituto Milenio de Oceanografia
Nz1586IAAAAJ,7pT1SycAAAAJ,Diego Quintanilla-Ahumada,Dirección de correo verificada de uandresbello.edu,Universidad Andres Bello
Nz1586IAAAAJ,F6MySqYAAAAJ,David M. Hubbard,Dirección de correo verificada de lifesci.ucsb.edu,"Marine Science Institute, University of California, Santa Barbara"
Nz1586IAAAAJ,ndVTt1IAAAAJ,Jenifer Dugan,Dirección de correo verificada de ucsb.edu,"Marine Science Institute, University of California, Santa Barbara"
Nz1586IAAAAJ,C3pf-fwAAAAJ,Cristóbal Galbán-Malagón,Dirección de correo verificada de umayor.cl,"Centro de Genómica, Ecología y Medio Ambiente (GEMA); Center For Environment, Florida International"
Nz1586IAAAAJ,UUfZjBYAAAAJ,Daniel Melnick,Dirección de correo verificada de uach.cl,Universidad Austral de Chile
Nz1586IAAAAJ,Js0nhfIAAAAJ,Bernardo R. Broitman,Dirección de correo verificada de uai.cl,"Professor, Departamento de Ciencias, Facultad Artes Liberales, Universidad Adolfo Ibáñez"
Nz1586IAAAAJ,vBdkxygAAAAJ,Maria Loreto Mardones,Dirección de correo verificada de soton.ac.uk,PhD student University of Southampton
Nz1586IAAAAJ,QXLQ_I4AAAAJ,Iván Gómez,Dirección de correo verificada de uach.cl,Universidad Austral de Chile
Nz1586IAAAAJ,6nRAQPkAAAAJ,Sam Dupont,Dirección de correo verificada de bioenv.gu.se,"Senior Lecturer, Associate Professor, University of Gothenburg"
Nz1586IAAAAJ,NDtBvmsAAAAJ,Eduardo A. Silva-Rodríguez,Dirección de correo verificada de uach.cl,"Med.Vet., PhD, Instituto de Conservación, Biodiversidad y Territorio, Universidad Austral de Chile"
sa8zURMAAAAJ,IjbhBJsAAAAJ,Eric E. Allen,Dirección de correo verificada de ucsd.edu,"Professor of Marine Microbiology, University of California San Diego"
sa8zURMAAAAJ,YorpORcAAAAJ,Sheila Podell,Dirección de correo verificada de ucsd.edu,Scripps Institution of Oceanography
sa8zURMAAAAJ,VB83XasAAAAJ,Mikhail V  Matz,Dirección de correo verificada de utexas.edu,"Professor, Department of Integrative Biology, The University of Texas at Austin"
sa8zURMAAAAJ,T0wIv6wAAAAJ,Priya Narasingarao,Dirección de correo verificada de ucsd.edu,Scripps Institution of Oceanography
sa8zURMAAAAJ,aa-hfyMAAAAJ,Dr. Karla Heidelberg,Dirección de correo verificada de usc.edu,"Department of Biology, University of Southern California"
sa8zURMAAAAJ,xfzvM9wAAAAJ,Jillian BANFIELD,Dirección de correo verificada de berkeley.edu,University of California Berkeley
sa8zURMAAAAJ,dVpFW88AAAAJ,Zachary Apte,Dirección de correo verificada de ucsf.edu,"Adjunct Professor of Biophysics, University of San Francisco"
sa8zURMAAAAJ,bvtMvBUAAAAJ,Paola Navarrete,Dirección de correo verificada de inta.uchile.cl,"Associate Professor, INTA, University of Chile"
sa8zURMAAAAJ,oOMJK0wAAAAJ,Joanne B. Emerson,Dirección de correo verificada de ucdavis.edu,"Assistant Professor, University of California, Davis"
sa8zURMAAAAJ,XQTTe30AAAAJ,Belinda S W Chang,Dirección de correo verificada de utoronto.ca,"Professor of Ecology and Evolutionary Biology & Cell and Systems Biology, University of Toronto"
sa8zURMAAAAJ,PsiFuxoAAAAJ,Paul Jensen,Dirección de correo verificada de ucsd.edu,"Scripps Institution of Oceanography, University of California San Diego"
sa8zURMAAAAJ,tPihtWsAAAAJ,Rafael Araos,Dirección de correo verificada de udd.cl,"Facultad de Medicina Clinica Alemana, Universidad del Desarrollo, Chile"
sa8zURMAAAAJ,BQcTIkIAAAAJ,Beatriz Camara,Dirección de correo verificada de usm.cl,Universidad Tecnica Federico Santa Maria
sa8zURMAAAAJ,mpEY770AAAAJ,Bradley Scott Moore,Dirección de correo verificada de ucsd.edu,UCSD
sa8zURMAAAAJ,mYN1dVQAAAAJ,Alejandro Maass,Dirección de correo verificada de dim.uchile.cl,"Center for Mathematical Modeling, University of Chile"
sa8zURMAAAAJ,H6KKV6YAAAAJ,Gloria Levican,Dirección de correo verificada de usach.cl,Universidad de Santiago
sa8zURMAAAAJ,WKVJzbgAAAAJ,Shane Hogle,Dirección de correo verificada de utu.fi,University of Turku
sa8zURMAAAAJ,n55sk-oAAAAJ,Francesca Malfatti,Dirección de correo verificada de ucsd.edu,UCSD-UNITS
sa8zURMAAAAJ,kZDCVj8AAAAJ,Carlos A. Santiviago,Dirección de correo verificada de ciq.uchile.cl,Universidad de Chile
sa8zURMAAAAJ,p8s9HO0AAAAJ,Nicolas Loira,Dirección de correo verificada de dim.uchile.cl,"Postdoctoral Fellow, Center for Genome Regulation, University of Chile"
PewOAmMAAAAJ,rKst9TMAAAAJ,Edison Osorio,Dirección de correo verificada de unibague.edu.co,"Facultad de Ciencias Naturales y Matemáticas, Universidad de Ibagué."
PewOAmMAAAAJ,qRD50m4AAAAJ,Gabriel Merino,Dirección de correo verificada de cinvestav.mx,"Applied Physics Department,  Cinvestav, Merida. Mexico"
PewOAmMAAAAJ,DuD_shEAAAAJ,Juan José Torres-Vega,Dirección de correo verificada de uandresbello.edu,"Centro de Investigaciones Tecnológicas, Biomedicas y Medioambientales"
PewOAmMAAAAJ,iRc-CqIAAAAJ,Julio Caballero,Dirección de correo verificada de utalca.cl,Universidad de Talca
PewOAmMAAAAJ,QavRsWQAAAAJ,Carlos Cardenas,Dirección de correo verificada de uchile.cl,"Associate Professor, Universidad de Chile"
PewOAmMAAAAJ,DNeZOJUAAAAJ,Franklin Ferraro,Dirección de correo verificada de amigo.edu.co,Universidad Católica Luis Amigó
PewOAmMAAAAJ,NoPM3f8AAAAJ,Rafael Islas,Dirección de correo verificada de unab.cl,Universidad Andres Bello
PewOAmMAAAAJ,yyxVtqgAAAAJ,Elizabeth Florez,Dirección de correo verificada de udem.edu.co,Universidad de Medellin
PewOAmMAAAAJ,2mpITYcAAAAJ,Fanor Mondragon,Dirección de correo verificada de udea.edu.co,Universidad de Antioquia
PewOAmMAAAAJ,ETVUJOgAAAAJ,Eduardo Chamorro,Dirección de correo verificada de unab.cl,Director Programa de Doctorado en Fisicoquímica Molecular. Universidad Andres Bello
PewOAmMAAAAJ,-VDn0i0AAAAJ,Patricia Perez,Dirección de correo verificada de unab.cl,Universidad Andres Bello
PewOAmMAAAAJ,wwh9fP4AAAAJ,Miquel Solà Puig (ORCID: 0000-0002-...,Dirección de correo verificada de udg.edu,University of Girona (GRID grid.5319.e / ROR 01xdxns91)
PewOAmMAAAAJ,WYniWvAAAAAJ,Jordi Poater - ORCID: 0000-0002-081...,Dirección de correo verificada de ub.edu,Universitat de Barcelona (UB) & ICREA
PewOAmMAAAAJ,AcIVuwMAAAAJ,Alejandro Toro-Labbe,Dirección de correo verificada de puc.cl,"Laboratorio de Química Teórica Computacional (QTC), Pontificia Universidad Catolica de Chile"
