id_gs,idco,nombre_coautor,dominio,cargo
04ZzYdAAAAAJ,c46sIEIAAAAJ,José Sabater Montes,Dirección de correo verificada de roe.ac.uk,"Postdoctoral Research Associate, University of Edinburgh"
04ZzYdAAAAAJ,VluZe6AAAAAJ,Juande Santander-Vela,Dirección de correo verificada de alma.cl,Joint ALMA Observatory
04ZzYdAAAAAJ,5Z5YDDYAAAAJ,Shiyin Shen,Dirección de correo verificada de shao.ac.cn,Shanghai Astronomical Observatory
04ZzYdAAAAAJ,2BSBFeQAAAAJ,Shuai Feng（冯帅）,Dirección de correo verificada de hebtu.edu.cn,Hebei Normal University
04ZzYdAAAAAJ,t_AubkAAAAAJ,Min S. Yun,Dirección de correo verificada de astro.umass.edu,"Professor of Astronomy, University of Massachusetts, Amherst"
04ZzYdAAAAAJ,Oi56ZNUAAAAJ,Zhengyi Shao,Dirección de correo verificada de shao.ac.cn,Shanghai Astronomical Observatory
04ZzYdAAAAAJ,mrshqEMAAAAJ,Daniel Espada,,Square Kilometre Array / University of Granada
cUKJtaMAAAAJ,-0WlOaYAAAAJ,Maria Angeles Bilbao,Dirección de correo verificada de uahurtado.cl,"Profesora, Facultad de Psicología, U. Alberto Hurtado"
cUKJtaMAAAAJ,g_QWxVAAAAAJ,Vicente Sisto,Dirección de correo verificada de pucv.cl,Dr. en Psicología Social. Profesor Titular Pontificia Universidad Católica de Valparaíso. Chile
cUKJtaMAAAAJ,3DJ2obYAAAAJ,Carmen Gloria Núñez,Dirección de correo verificada de pucv.cl,Pontificia Universidad Catolica de Valparaiso
cUKJtaMAAAAJ,UeodjIAAAAAJ,Cristian Bellei,Dirección de correo verificada de ciae.uchile.cl,Universidad de Chile: Centro de Investigación Avanzada en Educación y Departamento de Sociología
HTEL8I8AAAAJ,s3-SqS8AAAAJ,Yuki Sawai,Dirección de correo verificada de aist.go.jp,National Institute of Advanced Industrial Science and Technology
HTEL8I8AAAAJ,UUfZjBYAAAAJ,Daniel Melnick,Dirección de correo verificada de uach.cl,Universidad Austral de Chile
HTEL8I8AAAAJ,f6uGyrEAAAAJ,Benjamin P. Horton,Dirección de correo verificada de ntu.edu.sg,"Asian School of the Environment, Nanyang Technological University"
HTEL8I8AAAAJ,dSNBOdMAAAAJ,Cristian Youlton,Dirección de correo verificada de pucv.cl,"Pontificia Universidad Católica de Valparaíso, Escuela de Agronomía"
HTEL8I8AAAAJ,i42ekdkAAAAJ,Ed Garrett,Dirección de correo verificada de york.ac.uk,"Department of Environment and Geography, University of York"
HTEL8I8AAAAJ,0LgnrDEAAAAJ,Patricio A. Catalan,Dirección de correo verificada de usm.cl,Universidad Tecnica Federico Santa Maria
HTEL8I8AAAAJ,CfL2m4oAAAAJ,James Goff,Dirección de correo verificada de unsw.edu.au,Honorary Professor of Tsunami Research
HTEL8I8AAAAJ,-xJYq30AAAAJ,Catherine Chagué,Dirección de correo verificada de unsw.edu.au,"UNSW, Australia & NIWA, New Zealand"
HTEL8I8AAAAJ,OBVZdTgAAAAJ,Jessica Pilarczyk,Dirección de correo verificada de sfu.ca,Simon Fraser University
HTEL8I8AAAAJ,AAMayFIAAAAJ,Ricardo O. Barra,Dirección de correo verificada de udec.cl,"University of Concepcion, Faculty of Environmental Sciences and EULA CHILE Centre"
HTEL8I8AAAAJ,4EC0BacAAAAJ,Eko Yulianto,Dirección de correo verificada de lipi.go.id,"Research Center for Geotechnology, Indonesian Institute of Science"
HTEL8I8AAAAJ,l6B4VrgAAAAJ,Kruawun Jankaew,Dirección de correo verificada de pttep.com,Senior Geologist
HTEL8I8AAAAJ,rkEBqQkAAAAJ,Amy L. Prendergast,Dirección de correo verificada de unimelb.edu.au,University of Melbourne
HTEL8I8AAAAJ,pg5LQAEAAAAJ,Karla Pozo,Dirección de correo verificada de uss.cl,Masaryk University
HTEL8I8AAAAJ,aI17no0AAAAJ,Javed Malik,Dirección de correo verificada de iitk.ac.in,Professor
HTEL8I8AAAAJ,PybC8dgAAAAJ,Mahdi Motagh,Dirección de correo verificada de gfz-potsdam.de,GFZ German Research Center for Geosciences & Leibniz Universität Hannover
HTEL8I8AAAAJ,k8IY1iIAAAAJ,Joanne Bourgeois,Dirección de correo verificada de uw.edu,University of Washington
HTEL8I8AAAAJ,bfvNI5IAAAAJ,Fabiola Cruces,Dirección de correo verificada de udec.cl,
HTEL8I8AAAAJ,zDV1KNAAAAAJ,Scott L Nichol,Dirección de correo verificada de ga.gov.au,Geoscience Australia
HTEL8I8AAAAJ,Zh4GpigAAAAJ,J.P. Le Roux,Dirección de correo verificada de cec.uchile.cl,Universidad de Chile
F4Q6NTsAAAAJ,fcYWVn4AAAAJ,Andrew Hunter,Dirección de correo verificada de ucalgary.ca,University of Calgary
F4Q6NTsAAAAJ,p8rRO6sAAAAJ,Robert Weibel,Dirección de correo verificada de geo.uzh.ch,"Professor of Geographic Information Science, University of Zurich"
F4Q6NTsAAAAJ,0WWgFiMAAAAJ,Ebrahim Poorazizi,Dirección de correo verificada de ucalgary.ca,"PhD in Geomatics Engineering, University of Calgary"
F4Q6NTsAAAAJ,P5gBYU8AAAAJ,Dirk Burghardt,Dirección de correo verificada de tu-dresden.de,Professor of Cartographic Communication
F4Q6NTsAAAAJ,csNbIxYAAAAJ,Geoffrey J. Hay (PhD),Dirección de correo verificada de ucalgary.ca,"Professor GIScience, University of Calgary"
F4Q6NTsAAAAJ,DTzdaUoAAAAJ,Erwan Bocher,Dirección de correo verificada de univ-ubs.fr,"CNRS, LAB-STICC"
F4Q6NTsAAAAJ,rfDAEqIAAAAJ,Carolina Alejandra Rojas Quezada,Dirección de correo verificada de uc.cl,Pontificia Universidad Católica de Chile
F4Q6NTsAAAAJ,bFrcF-MAAAAJ,Giovanni Vecchio,Dirección de correo verificada de uc.cl,"Assistant professor, Pontificia Universidad Católica de Chile"
F4Q6NTsAAAAJ,Z_lxQLEAAAAJ,Patrick Taillandier,Dirección de correo verificada de inra.fr,"Senior researcher, INRAE, MIAT"
F4Q6NTsAAAAJ,ejoEeKIAAAAJ,Ignacio Tiznado-Aitken,Dirección de correo verificada de uc.cl,"Postdoctoral Fellow, Department of Human Geography, University of Toronto"
F4Q6NTsAAAAJ,g76Pn5kAAAAJ,Jonathan R. Barton,Dirección de correo verificada de uc.cl,"Institute of Geography, Institute for Sustainable Development & CEDEUS, UC Chile"
F4Q6NTsAAAAJ,_jZ6S0UAAAAJ,Francisco de la Barrera,Dirección de correo verificada de udec.cl,Geografia Universidad de Concepción & Centro de Desarrollo Urbano Sustentable
F4Q6NTsAAAAJ,I88YCRBpQoMC,Coral Bliss Taylor,Dirección de correo verificada de ucalgary.ca,"M.Sc. in geomatics engineering, University of Calgary"
F4Q6NTsAAAAJ,XP5lOvcAAAAJ,Lake Sagaris,Dirección de correo verificada de uc.cl,"Professor of planning and community development, Transport Engineering, Pontificia Universidad Catolica de Chile"
F4Q6NTsAAAAJ,6lhrINgAAAAJ,Juan Carlos Munoz,Dirección de correo verificada de ing.puc.cl,Profesor Ingeniería de Transporte y Logística (PUC Chile). CEDEUS
F4Q6NTsAAAAJ,ISfefdYAAAAJ,Juan Antonio Carrasco,Dirección de correo verificada de udec.cl,"Associate Professor, Department of Civil Engineering, Universidad de Concepción, Chile. CEDEUS"
F4Q6NTsAAAAJ,tEodnOcAAAAJ,Alejandra Vives,Dirección de correo verificada de med.puc.cl,"Departament of Public Health, Pontificia Universidad Católica de Chile; GREDS-EMCONET Barcelona, Universitat Pompeu Fabra"
F4Q6NTsAAAAJ,cxEGKvUAAAAJ,Juan Carlos Herrera,Dirección de correo verificada de ing.puc.cl,Pontificia Universidad Católica de Chile
F4Q6NTsAAAAJ,-YdeOGkAAAAJ,Elizabeth Wagemann,Dirección de correo verificada de mail.udp.cl,Universidad Diego Portales
F4Q6NTsAAAAJ,riucRIsAAAAJ,Pablo A Pastén,Dirección de correo verificada de ing.puc.cl,Pontificia Universidad Catolica de Chile
g_QWxVAAAAAJ,h9ECWD4AAAAJ,Carla Fardella,Dirección de correo verificada de unab.cl,Universidad Andres Bello
g_QWxVAAAAAJ,cUKJtaMAAAAJ,Verónica López,Dirección de correo verificada de pucv.cl,Pontificia Universidad Católica de Valparaíso
g_QWxVAAAAAJ,Etid-XsAAAAJ,Carmen Montecinos,Dirección de correo verificada de ucv.cl,"Professor of Psychology, Pontificia Universidad Catolica de Valparaiso"
g_QWxVAAAAAJ,v5ktijXFZgQC,Luis Ahumada (orcid.org/0000-0001-5...,Dirección de correo verificada de pucv.cl,"Escuela de Psicología, Pontificia Universidad Católica de Valparaíso, Chile"
g_QWxVAAAAAJ,ImOyMTAAAAAJ,Felipe Jiménez Vargas,Dirección de correo verificada de ucv.cl,PONTIFICA UNIVERSIDAD CATOLICA DE VALPARAISO
g_QWxVAAAAAJ,KA8mx4YAAAAJ,Rodrigo Soto Lagos,Dirección de correo verificada de unab.cl,"Profesor Investigador, Facultad de Educación y Ciencias Sociales, Universidad Andrés Bello."
g_QWxVAAAAAJ,Fh14mpIAAAAJ,Enrique Baleriola (ORCID 0000-0003-...,Dirección de correo verificada de uoc.edu,"Lecturer, (ROR 01f5wp925) Universitat Oberta de Catalunya, Spain"
g_QWxVAAAAAJ,8SDLPiUAAAAJ,Nora Gray Gariazzo,Dirección de correo verificada de uc.cl,Pontificia Universidad Católica de Chile
g_QWxVAAAAAJ,FGQplIIAAAAJ,Guillermo Rivera-Aguilera,Dirección de correo verificada de pucv.cl,Pontificia Universidad Católica de Valparaíso
g_QWxVAAAAAJ,rFUqIdsAAAAJ,Antonio Stecher,Dirección de correo verificada de udp.cl,"PROFESOR, FACULTAD DE PSICOLOGIA, UNIVERSIDAD DIEGO PORTALES"
g_QWxVAAAAAJ,3DJ2obYAAAAJ,Carmen Gloria Núñez,Dirección de correo verificada de pucv.cl,Pontificia Universidad Catolica de Valparaiso
g_QWxVAAAAAJ,TD41voAAAAAJ,María Isabel Reyes-Espejo,Dirección de correo verificada de pucv.cl,Pontificia Universidad Católica de Valparaíso
g_QWxVAAAAAJ,1R8IohoAAAAJ,Paulina Contreras,Dirección de correo verificada de u.uchile.cl,Universidad de Chile
g_QWxVAAAAAJ,0gw7DogAAAAJ,Javier Campos-Martinez,Dirección de correo verificada de uach.cl,Universidad Austral de Chile
g_QWxVAAAAAJ,4bK5XUQAAAAJ,Jenny Assael,Dirección de correo verificada de uchile.cl,"Profesor Asociado de Psicología, Universidad de Chile"
g_QWxVAAAAAJ,yCHmDQgAAAAJ,Lorena Ramirez,Dirección de correo verificada de udla.cl,"Universidad de las Américas, Chile"
g_QWxVAAAAAJ,3xvKfmYAAAAJ,Herminia Gonzálvez Torralbo,Dirección de correo verificada de ucentral.cl,Académica e Investigadora Universidad Central de Chile
g_QWxVAAAAAJ,ZmdjLNEAAAAJ,Hugo Campos Winter,Dirección de correo verificada de uach.cl,Universidad San Sebastián
g_QWxVAAAAAJ,_BLLLlIAAAAJ,Pedro I. Leiva,Dirección de correo verificada de unegocios.cl,"Associate Professor, Faculty of Economics and Bussines, University of Chile"
g_QWxVAAAAAJ,O-K_jJ8AAAAJ,Lupicinio Iñiguez-Rueda (ORCID: 000...,Dirección de correo verificada de uab.cat,Universitat Autònoma de Barcelona (ROR 052g8jq94)
O8xOA28AAAAJ,eWXIjwwAAAAJ,Carlos Cristi-Montero,Dirección de correo verificada de pucv.cl,Pontificia Universidad Católica de Valparaiso
O8xOA28AAAAJ,XR4vl8cAAAAJ,Carlos Celis-Morales,Dirección de correo verificada de glasgow.ac.uk,"Institute of Cardiovascular and Medical Science, Glasgow University, UK"
O8xOA28AAAAJ,H7LlKb8AAAAJ,Patricio Solis-Urra,Dirección de correo verificada de ugr.es,University of Granada
O8xOA28AAAAJ,Vx7kPp8AAAAJ,Cristian Alvarez,Dirección de correo verificada de unab.cl,Universidad Andres Bello
O8xOA28AAAAJ,mBdG3iEAAAAJ,NICOLAS AGUILAR FARIAS,Dirección de correo verificada de ufrontera.cl,Universidad de La Frontera
O8xOA28AAAAJ,RSltLL8AAAAJ,Palma Chillón,Dirección de correo verificada de ugr.es,"Universidad de Granada, Faculty of Sport Sciences, Granada, Spain"
O8xOA28AAAAJ,eS_SYGMAAAAJ,Fanny Petermann-Rocha,Dirección de correo verificada de udp.cl,Universidad Diego Portales
O8xOA28AAAAJ,SUKzSYQAAAAJ,Francisco José Berral de la Rosa,Dirección de correo verificada de upo.es,"Catedrático de Universidad, U. Pablo Olavide de Sevilla (ES). https://orcid.org/0000-0003-3552-8262"
O8xOA28AAAAJ,c9vCxn4AAAAJ,Rodrigo Ramirez-Campillo,Dirección de correo verificada de unab.cl,Exercise and Rehabilitation Sciences Laboratory. School of Physical Therapy. Faculty of
O8xOA28AAAAJ,7UeeIB4AAAAJ,"Robinson Ramírez-Vélez, Ph.D (ORCI...",Dirección de correo verificada de unavarra.es,"Department of Health Sciences, Public University of Navarra"
O8xOA28AAAAJ,zfQU0XsAAAAJ,Kabir P. Sadarangani,Dirección de correo verificada de mail.udp.cl,Universidad Diego Portales
O8xOA28AAAAJ,LYXpVoEAAAAJ,Jorge Enrique Correa-Bautista / http://...,Dirección de correo verificada de urosario.edu.co,PhD en Educación y PhD Ciencias de la salud
O8xOA28AAAAJ,DjLPCogAAAAJ,Antonio García-Hermoso (ORCID: 000...,Dirección de correo verificada de unavarra.es,"Navarrabiomed, Universidad Pública de Navarra"
O8xOA28AAAAJ,6FJnI74AAAAJ,Mikel Izquierdo,Dirección de correo verificada de unavarra.es,"Department of Health Sciences, Public University of Navarra (Full Professor)"
O8xOA28AAAAJ,mmkjGaUAAAAJ,Katherine González-Ruíz,Dirección de correo verificada de usc.edu.co,Universidad Santiago de Cali
O8xOA28AAAAJ,POUTm0IAAAAJ,"Felipe Lobelo, MD PhD FAHA",Dirección de correo verificada de emory.edu,"Associate Professor of Global Health, Rollins School of Public Health, Emory University and Program"
O8xOA28AAAAJ,HRHW64gAAAAJ,Dr. Alberto Moreno Doña,Dirección de correo verificada de uv.cl,Prof. Titular. Universidad de Valparaíso
wacf2BUAAAAJ,BamCl30AAAAJ,ALBERTO VERGARA-FERNANDEZ,Dirección de correo verificada de miuandes.cl,Universidad de los Andes - Chile
wacf2BUAAAAJ,7MPNMlkAAAAJ,Felipe Scott,Dirección de correo verificada de uandes.cl,Universidad de los Andes
wacf2BUAAAAJ,sOcK07EAAAAJ,Martín Ramírez Muñoz,Dirección de correo verificada de gm.uca.es,Universidad de Cádiz
wacf2BUAAAAJ,fgAc4GIAAAAJ,Domingo Cantero Moreno,Dirección de correo verificada de uca.es,Universidad de Cádiz
wacf2BUAAAAJ,PVNVs3wAAAAJ,Jose Manuel Gomez Montes de Oca,Dirección de correo verificada de gm.uca.es,"Catedrático de Ingeniería Química, Universidad de Cádiz"
wacf2BUAAAAJ,iWXYxnAAAAAJ,Carlos Ariel Cardona,Dirección de correo verificada de unal.edu.co,Universidad Nacional de Colombia sede Manizales. Grupo de investigación PQCB. Departamento de
wacf2BUAAAAJ,KKKK6QsAAAAJ,Solange I. Mussatto,Dirección de correo verificada de dtu.dk,"Technical University of Denmark, Department of Biotechnology and Biomedicine"
tbQtxo4AAAAJ,Hj1s_a4AAAAJ,Claudio Silva Gallinato,Dirección de correo verificada de pucv.cl,"Profesor Asociado, Escuela de Ciencias del Mar, Pontificia Universidad Católica de Valparaíso"
tbQtxo4AAAAJ,Teix9dkAAAAJ,Juan Carlos Gutierrez-Estrada,Dirección de correo verificada de uhu.es,Universidad de Huelva
tbQtxo4AAAAJ,iSae-WILQ4wC,Angel DelValls,Dirección de correo verificada de uca.es,
tbQtxo4AAAAJ,-j7De0gAAAAJ,Inmaculada Pulido-Calvo,Dirección de correo verificada de uhu.es,Universidad de Huelva
tbQtxo4AAAAJ,FNkkn0kAAAAJ,Samuel Hormazabal,Dirección de correo verificada de pucv.cl,"Escuela de Ciencias del Mar, Pontificia Universidad Católica de Valparaíso"
tbQtxo4AAAAJ,AqjpTC8AAAAJ,Cristian M. Canales,Dirección de correo verificada de pucv.cl,"Profesor Asociado Escuela de Ciencias del Mar, Pontificia Universidad Católica de Valparaíso"
tbQtxo4AAAAJ,38XpXP4AAAAJ,Fabian A. Gomez,Dirección de correo verificada de noaa.gov,Northern Gulf Institute - Mississippi State University - NOAA AOML
tbQtxo4AAAAJ,RymAZIcAAAAJ,Aldo Montecinos,Dirección de correo verificada de dgeo.udec.cl,Universidad de Concepción
tbQtxo4AAAAJ,Bb8bLeEAAAAJ,Oscar Pizarro,Dirección de correo verificada de imo-chile.cl,"Department of Geophysics, University of Concepcion"
tbQtxo4AAAAJ,I3GzTsgAAAAJ,Nelson Silva,Dirección de correo verificada de pucv.cl,"Escuela de Ciencias del Mar, Pontificia Universidad Católica de Valparaíso"
tbQtxo4AAAAJ,pLQd6tQAAAAJ,Luis A. Cubillos,Dirección de correo verificada de udec.cl,Universidad de Concepción
tbQtxo4AAAAJ,3AaoLVMAAAAJ,Pierre Fréon,Dirección de correo verificada de ird.fr,"Emeritus research director, IRD, France"
tbQtxo4AAAAJ,TvmFMUUAAAAJ,"Patricio M Arana, P M Arana",Dirección de correo verificada de pucv.cl,Professor
tbQtxo4AAAAJ,GJ_61yMAAAAJ,Exequiel Gonzalez Poblete,Dirección de correo verificada de pucv.cl,"Escuela de Ciencias del Mar, Pontificia Universidad Católica de Valparaíso"
ytVwClgAAAAJ,YJRYlSgAAAAJ,Daniela Constanza Quiñones Otey,Dirección de correo verificada de pucv.cl,Pontificia Universidad Católica de Valparaíso
ytVwClgAAAAJ,9XuLJBAAAAAJ,cesar collazos,Dirección de correo verificada de unicauca.edu.co,"Full Professor, universidad del Cauca-Colombia"
ytVwClgAAAAJ,rBCmL3kAAAAJ,Andrés Solano,Dirección de correo verificada de uao.edu.co,Universidad Autónoma de Occidente
ytVwClgAAAAJ,uIaiIREAAAAJ,Jose L. Arciniegas H.,Dirección de correo verificada de unicauca.edu.co,Universidad del Cauca
ytVwClgAAAAJ,Blduv7EAAAAJ,Dorian Gorgan,Dirección de correo verificada de cs.utcluj.ro,"Professor of Computer Science, Technical University of Cluj-Napoca"
ytVwClgAAAAJ,hIm5j4kAAAAJ,Jaime Diaz,Dirección de correo verificada de ufrontera.cl,Universidad de la Frontera
ytVwClgAAAAJ,UlF-3osAAAAJ,Jose Antonio Pow-Sang,Dirección de correo verificada de pucp.pe,Pontificia Universidad Católica del Perú (PUCP)
ytVwClgAAAAJ,G0hQweQAAAAJ,Toni Granollers,Dirección de correo verificada de udl.cat,GRIHO research group.  University of Lleida
ytVwClgAAAAJ,zUTGlo0AAAAJ,Carina Gonzalez - https://orcid.org/000...,Dirección de correo verificada de ull.edu.es,Universidad de La Laguna
8qV84A4AAAAJ,4wSoWR8AAAAJ,Luciano Zunino (L. Zunino),Dirección de correo verificada de ciop.unlp.edu.ar,"Independent Researcher at CIOp (CONICET - CIC - UNLP), Argentina"
8qV84A4AAAAJ,HgnZguUAAAAJ,Mario Garavaglia,Dirección de correo verificada de exactas.unlp.edu.ar,"Profesor de Física, Universidad Nacional de La Plata"
8qV84A4AAAAJ,kpJtD3AAAAAJ,Osvaldo Anibal Rosso,Dirección de correo verificada de fibertel.com.ar,"Principal Researcher, CONICET, Argentina"
8qV84A4AAAAJ,NynEwzEAAAAJ,Gustavo Funes,Dirección de correo verificada de uandes.cl,Universidad de los Andes
8qV84A4AAAAJ,7T7o27QAAAAJ,Damián Gulich,Dirección de correo verificada de ciop.unlp.edu.ar,"Associate Professor, Facultad de Ingeniería (UNLP). CIC-PBA, CIOp"
8qV84A4AAAAJ,j_0iv2cAAAAJ,Felipe Olivares,Dirección de correo verificada de ifisc.uib-csic.es,Postdoc IFISC - Plama
8qV84A4AAAAJ,84gcBMgAAAAJ,Eduardo Fabián Peters Rodríguez,Dirección de correo verificada de miuandes.cl,"Universidad de los Andes, Chile"
8qV84A4AAAAJ,cw9s6mwAAAAJ,Néstor Bolognini,Dirección de correo verificada de ciop.unlp.edu.ar,Centro de Investigaciones Opticas
8qV84A4AAAAJ,IlGf7qsAAAAJ,Regis Barille,Dirección de correo verificada de univ-angers.fr,"University of Angers, MOLTECH-Anjou"
8qV84A4AAAAJ,orHWtQEAAAAJ,Camilo Weinberger Cerro,Dirección de correo verificada de mail.pucv.cl,Pontificia Universidad Católica de Valparaiso
8qV84A4AAAAJ,vYKvwJ4AAAAJ,Yohann Morille,Dirección de correo verificada de univ-angers.fr,CNRS
8qV84A4AAAAJ,jk-grE0AAAAJ,Jesús Lancis,Dirección de correo verificada de uji.es,"Full professor, Universitat Jaume I"
8qV84A4AAAAJ,wvDwqPQAAAAJ,Enrique Tajahuerce,Dirección de correo verificada de uji.es,"Universitat Jaume I, Spain"
8qV84A4AAAAJ,FczfhQcAAAAJ,Myrian C Tebaldi,Dirección de correo verificada de ciop.unlp.edu.ar,"Centro de Investigaciones Ópticas(CONICET La Plata, UNLP, CIC) - Uidet OPTIMO, Fac. Ingeniería, UNLP"
8qV84A4AAAAJ,VXpiIywAAAAJ,Roberto Torroba,Dirección de correo verificada de ciop.unlp.edu.ar,"Centro de Investigaciones Ópticas (CONICET-CIC-UNLP) y UIDET OPTIMO, Fac Ing. UNLP."
8qV84A4AAAAJ,wLoNVa8AAAAJ,Yeraldinne Carrasco Salas,Dirección de correo verificada de univ-grenoble-alpes.fr,"Postdoctoral Researcher, LIPhy"
8qV84A4AAAAJ,HXl5sWcAAAAJ,Anabela Catarino Fernandes,Dirección de correo verificada de ist.utl.pt,"Assistant Professor, Instituto Superior Técnico, Technical University of Lisbon"
B3oMZV0AAAAJ,yx03qdMAAAAJ,Alejandro Rojas-Palma,Dirección de correo verificada de ucm.cl,Unversidad Católica del Maule
B3oMZV0AAAAJ,79lnWZ0AAAAJ,Rodrigo Ramos-Jiliberto,Dirección de correo verificada de umayor.cl,"GEMA Center for Genomics, Ecology & Environment. Universidad Mayor. Chile"
B3oMZV0AAAAJ,R68RgBQAAAAJ,Pablo Aguirre,Dirección de correo verificada de usm.cl,Universidad Técnica Federico Santa María
B3oMZV0AAAAJ,8uNTqnAAAAAJ,Fernando Córdova-Lepe,Dirección de correo verificada de ucm.cl,Universidad Católica del Maule (Director of DM2A-UCM)
B3oMZV0AAAAJ,Ce7ty_YAAAAJ,Dr. Claudio Arancibia-Ibarra,Dirección de correo verificada de udla.cl,Queensland University of Technology (QUT) - Universidad de las Americas
B3oMZV0AAAAJ,JYHEQIwAAAAJ,Jaime A. Huincahue Arcos,Dirección de correo verificada de ucm.cl,Universidad Católica del Maule
B3oMZV0AAAAJ,Ke-iYUQAAAAJ,soledad torres,Dirección de correo verificada de uv.cl,"Academica  CIMFAV, Facultad de Ingeniería Universidad de Valparaíso"
