Institución: 8337597745079551909, Autor: Verónica Molina T., id: hvjk24EAAAAJ Tiempo tomado: 0:02:07
Institución: 8337597745079551909, Autor: Roberto Orellana, id: qUMntLgAAAAJ Tiempo tomado: 0:01:19
Institución: 8337597745079551909, Autor: Jean-Pierre Francois, id: 2BTxUj4AAAAJ Tiempo tomado: 0:03:26
Institución: 8337597745079551909, Autor: Miguel R. Guevara, id: n1qKMYwAAAAJ Tiempo tomado: 0:04:37
Institución: 8337597745079551909, Autor: Jaime Alfredo Urzua Parra, id: vp8AanYAAAAJ Tiempo tomado: 0:09:12
Institución: 8337597745079551909, Autor: Alejandro Martín Madrid Villegas, id: RSPoIt0AAAAJ Tiempo tomado: 0:04:08
Institución: 8337597745079551909, Autor: Franklin Johnson Parejas, id: UBd6oewAAAAJ Tiempo tomado: 0:13:55
Institución: 8337597745079551909, Autor: Marisol Belmonte, id: XjcDFw8AAAAJ Tiempo tomado: 0:08:48
Institución: 8337597745079551909, Autor: Claudia Carrasco Aguilar, id: SApybyoAAAAJ Tiempo tomado: 0:07:39
Institución: 8337597745079551909, Autor: Freddy Celis, id: zjtOL9EAAAAJ Tiempo tomado: 0:10:16
Institución: 8337597745079551909, Autor: Fabian Cabaluz, id: 5FYj65EAAAAJ Tiempo tomado: 0:03:40
Institución: 8337597745079551909, Autor: Freddy Saavedra, id: 7gNGVmUAAAAJ Tiempo tomado: 0:00:08
Institución: 8337597745079551909, Autor: Eduardo Cavieres Fernandez, id: LK7H0t4AAAAJ Tiempo tomado: 0:00:09
Institución: 8337597745079551909, Autor: Carlos Valle, id: Mbzn2xcAAAAJ Tiempo tomado: 0:01:11
Institución: 8337597745079551909, Autor: Héctor A. Levipan, id: dm0W1pwAAAAJ Tiempo tomado: 0:00:13
Institución: 8337597745079551909, Autor: Céline Lavergne, id: SMkPVdgAAAAJ Tiempo tomado: 0:00:18
Institución: 8337597745079551909, Autor: Andrés Maximiliano Tello, id: VmwpZ0kAAAAJ Tiempo tomado: 0:00:10
Institución: 8337597745079551909, Autor: Macarena Trujillo Cristoffanini, id: WUBNh6cAAAAJ Tiempo tomado: 0:00:11
Institución: 8337597745079551909, Autor: Eduardo Báez San Martín, id: rh5fuC8AAAAJ Tiempo tomado: 0:00:09
Institución: 8337597745079551909, Autor: Claudia Carrasco Aguilar, id: fD6-URcAAAAJ Tiempo tomado: 0:00:11
Institución: 8337597745079551909, Autor: Eileen Karmy, id: AiP_n0UAAAAJ Tiempo tomado: 0:00:07
Institución: 8337597745079551909, Autor: Boris Villalobos Parada, id: eO6VdggAAAAJ Tiempo tomado: 0:00:11
Institución: 605437563739143535, Autor: Jorge Friedman, id: RncVbMsAAAAJ Tiempo tomado: 0:00:07, fecha de extraccion: 2024-05-01 19:01:33
Institución: 605437563739143535, Autor: Raúl Labbé, id: S8sPAPIAAAAJ Tiempo tomado: 0:00:06, fecha de extraccion: 2024-05-01 19:01:40
Institución: 605437563739143535, Autor: Mauricio Gomez Barrena, id: ViuXTPAAAAAJ Tiempo tomado: 0:00:06, fecha de extraccion: 2024-05-01 19:01:46
Institución: 605437563739143535, Autor: Rodrigo Rojas-Andrade, id: rnNFaDsAAAAJ Tiempo tomado: 0:00:08, fecha de extraccion: 2024-05-01 19:01:55
Institución: 605437563739143535, Autor: Ignacio Sepulveda, id: -QNhYzoAAAAJ Tiempo tomado: 0:00:06, fecha de extraccion: 2024-05-01 19:02:01
Institución: 605437563739143535, Autor: León Pagola Contreras, id: 9fodr30AAAAJ Tiempo tomado: 0:00:06, fecha de extraccion: 2024-05-01 19:02:07
Institución: 605437563739143535, Autor: Roberto Bernal, id: sfUNNXEAAAAJ Tiempo tomado: 0:00:06, fecha de extraccion: 2024-05-01 19:02:14
Institución: 605437563739143535, Autor: Elizabeth Rocío Núñez Carrasco, id: Hp4DT1QAAAAJ Tiempo tomado: 0:00:06, fecha de extraccion: 2024-05-01 19:02:20
Institución: 605437563739143535, Autor: Juan Ignacio Iturbe Araya, id: y-podPkAAAAJ Tiempo tomado: 0:00:06, fecha de extraccion: 2024-05-01 19:02:27
Institución: 605437563739143535, Autor: José Luis Pérez Saavedra, id: Oe1ScmYAAAAJ Tiempo tomado: 0:00:06, fecha de extraccion: 2024-05-01 19:02:33
Institución: 605437563739143535, Autor: Julio Sánchez, id: VyY1HZkAAAAJ Tiempo tomado: 0:00:09, fecha de extraccion: 2024-05-01 19:02:43
Institución: 605437563739143535, Autor: A. San Martin, id: ltpvw88AAAAJ Tiempo tomado: 0:00:05, fecha de extraccion: 2024-05-01 19:02:49
Institución: 605437563739143535, Autor: Gloria Belén Rodríguez-Gómez, id: Rf8yPf0AAAAJ Tiempo tomado: 0:00:06, fecha de extraccion: 2024-05-01 19:02:56
Institución: 605437563739143535, Autor: Nicole González-Calderón, id: dAnwu9UAAAAJ Tiempo tomado: 0:00:06, fecha de extraccion: 2024-05-01 19:03:03
Institución: 605437563739143535, Autor: Gloria Baigorrotegui, id: OmMo7c8AAAAJ Tiempo tomado: 0:00:05, fecha de extraccion: 2024-05-01 19:03:08
Institución: 605437563739143535, Autor: Pablo Lacoste, id: PyqPs40AAAAJ Tiempo tomado: 0:00:13, fecha de extraccion: 2024-05-01 19:03:22
Institución: 605437563739143535, Autor: Gloria Romero Villarroel, id: TAoTL_wAAAAJ Tiempo tomado: 0:00:05, fecha de extraccion: 2024-05-01 19:03:27
Institución: 605437563739143535, Autor: Samuel E. Baltazar, id: K2adjKMAAAAJ Tiempo tomado: 0:00:06, fecha de extraccion: 2024-05-01 19:03:33
Institución: 605437563739143535, Autor: Daina Bellido de Luna, id: LqFe6MQAAAAJ Tiempo tomado: 0:00:07, fecha de extraccion: 2024-05-01 19:03:40
Institución: 605437563739143535, Autor: Carolina Jorquera Martínez, id: iUobelYAAAAJ Tiempo tomado: 0:00:09, fecha de extraccion: 2024-05-01 19:03:50
Institución: 605437563739143535, Autor: Moisés Domínguez, id: mX3mV00AAAAJ Tiempo tomado: 0:00:06, fecha de extraccion: 2024-05-01 19:03:56
Institución: 605437563739143535, Autor: Yaroslav Ispolatov, id: 0E8z-RUAAAAJ Tiempo tomado: 0:00:05, fecha de extraccion: 2024-05-01 19:04:02
Institución: 605437563739143535, Autor: Patricio E. Ayala, id: zmIhO8cAAAAJ Tiempo tomado: 0:00:07, fecha de extraccion: 2024-05-01 19:04:09
Institución: 605437563739143535, Autor: Carlos Espinosa, id: xz_uQCkAAAAJ Tiempo tomado: 0:00:07, fecha de extraccion: 2024-05-01 19:04:16
Institución: 605437563739143535, Autor: Sebastian Reyes Gil, id: AptAirwAAAAJ Tiempo tomado: 0:00:07, fecha de extraccion: 2024-05-01 19:04:24
Institución: 605437563739143535, Autor: Celso Sanchez Ramirez, id: atTYWmoAAAAJ Tiempo tomado: 0:00:07, fecha de extraccion: 2024-05-01 19:04:31
Institución: 605437563739143535, Autor: Ignacio Huerta, id: 2Ad7_tAAAAAJ Tiempo tomado: 0:00:06, fecha de extraccion: 2024-05-01 19:04:37
Institución: 605437563739143535, Autor: Enrique Marinao-Artigas, id: IhkRI-IAAAAJ Tiempo tomado: 0:00:06, fecha de extraccion: 2024-05-01 19:04:44
Institución: 605437563739143535, Autor: Macarena P. Lobos Martínez, id: c5y9CTIAAAAJ Tiempo tomado: 0:00:06, fecha de extraccion: 2024-05-01 19:04:50
Institución: 605437563739143535, Autor: Carolina Yancovic, id: 7rRBqRoAAAAJ Tiempo tomado: 0:00:07, fecha de extraccion: 2024-05-01 19:04:57
Institución: 605437563739143535, Autor: Dali Grado, id: cV1SkNQAAAAJ Tiempo tomado: 0:00:05, fecha de extraccion: 2024-05-01 19:05:03
Institución: 605437563739143535, Autor: Erick Flores, id: meY9FcEAAAAJ Tiempo tomado: 0:00:06, fecha de extraccion: 2024-05-01 19:05:10
Institución: 605437563739143535, Autor: Daniel Ríos Muñoz, id: LuR0pWQAAAAJ Tiempo tomado: 0:00:06, fecha de extraccion: 2024-05-01 19:05:16
Institución: 605437563739143535, Autor: Felipe E. Reyes-López, PhD, id: E3W_qVAAAAAJ Tiempo tomado: 0:00:13, fecha de extraccion: 2024-05-01 19:05:30
Institución: 605437563739143535, Autor: Daming Chen, id: OGKNUhMAAAAJ Tiempo tomado: 0:00:06, fecha de extraccion: 2024-05-01 19:05:36
Institución: 605437563739143535, Autor: Carmen Gloria Baeza Ugarte, id: ioAKJUQAAAAJ Tiempo tomado: 0:00:06, fecha de extraccion: 2024-05-01 19:05:43
Institución: 605437563739143535, Autor: Gustavo A. Báez Castillo, id: 1vM5n-UAAAAJ Tiempo tomado: 0:00:06, fecha de extraccion: 2024-05-01 19:05:50
Institución: 605437563739143535, Autor: Marcelo Mella Polanco, id: qdm2fHgAAAAJ Tiempo tomado: 0:00:06, fecha de extraccion: 2024-05-01 19:05:56
Institución: 605437563739143535, Autor: Daniel Fauré Polloni, id: 2thLRvMAAAAJ Tiempo tomado: 0:00:07, fecha de extraccion: 2024-05-01 19:06:03
Institución: 605437563739143535, Autor: Vivienne C. Bachelet, id: Bz6_JJsAAAAJ Tiempo tomado: 0:00:10, fecha de extraccion: 2024-05-01 19:06:14
Institución: 605437563739143535, Autor: Herna Barrientosc, id: jJW2QmEAAAAJ Tiempo tomado: 0:00:05, fecha de extraccion: 2024-05-01 19:06:20
Institución: 605437563739143535, Autor: Pablo Seguel, id: YyqQPTAAAAAJ Tiempo tomado: 0:00:06, fecha de extraccion: 2024-05-01 19:06:26
Institución: 605437563739143535, Autor: Patricio Inostroza R., id: 1Xuy-4AAAAAJ Tiempo tomado: 0:00:06, fecha de extraccion: 2024-05-01 19:06:33
Institución: 605437563739143535, Autor: Cecilia Dockendorff, id: ZpSgaL8AAAAJ Tiempo tomado: 0:00:05, fecha de extraccion: 2024-05-01 19:06:39
Institución: 605437563739143535, Autor: Maria Jose Quinteros, id: wWQa9X0AAAAJ Tiempo tomado: 0:00:06, fecha de extraccion: 2024-05-01 19:06:45
Institución: 605437563739143535, Autor: Yipsy Arozarena Sariol, id: OuueNI4AAAAJ Tiempo tomado: 0:00:06, fecha de extraccion: 2024-05-01 19:06:52
Institución: 605437563739143535, Autor: Angela Morales, id: hktDLPcAAAAJ Tiempo tomado: 0:00:07, fecha de extraccion: 2024-05-01 19:06:59
Institución: 605437563739143535, Autor: Rodrigo Antonio Sepúlveda González, id: G6rBFd4AAAAJ Tiempo tomado: 0:00:07, fecha de extraccion: 2024-05-01 19:07:06
Institución: 605437563739143535, Autor: Johana Lopez Polo, id: FN-DqrEAAAAJ Tiempo tomado: 0:00:07, fecha de extraccion: 2024-05-01 19:07:13
Institución: 605437563739143535, Autor: Francisco Parra, id: wiO9wcsAAAAJ Tiempo tomado: 0:00:05, fecha de extraccion: 2024-05-01 19:07:19
Institución: 605437563739143535, Autor: Yeney Lauzurique Guerra, id: VpW_HUoAAAAJ Tiempo tomado: 0:00:06, fecha de extraccion: 2024-05-01 19:07:25
Institución: 605437563739143535, Autor: Cecilia Montero, id: fhQyogACGr8C Tiempo tomado: 0:00:06, fecha de extraccion: 2024-05-01 19:07:31
Institución: 605437563739143535, Autor: Ginno Millán Naveas, id: 9vF1WuMAAAAJ Tiempo tomado: 0:00:05, fecha de extraccion: 2024-05-01 19:07:37
Institución: 605437563739143535, Autor: Marcelo Rioseco, id: VnLUrLYAAAAJ Tiempo tomado: 0:00:05, fecha de extraccion: 2024-05-01 19:07:42
Institución: 605437563739143535, Autor: ANA PIZARRO, id: zDZMmf4AAAAJ Tiempo tomado: 0:00:10, fecha de extraccion: 2024-05-01 19:07:53
Institución: 605437563739143535, Autor: Jarnishs Beltran, id: uNc9G0oAAAAJ Tiempo tomado: 0:00:06, fecha de extraccion: 2024-05-01 19:08:00
Institución: 605437563739143535, Autor: Angel Olguin, id: rWiEkmIAAAAJ Tiempo tomado: 0:00:05, fecha de extraccion: 2024-05-01 19:08:05
Institución: 605437563739143535, Autor: Francisco Sepulveda Palma, id: TuOXlscAAAAJ Tiempo tomado: 0:00:06, fecha de extraccion: 2024-05-01 19:08:12
Institución: 605437563739143535, Autor: Jorge Zamorano Ford, id: pEUpk_AAAAAJ Tiempo tomado: 0:00:07, fecha de extraccion: 2024-05-01 19:08:19
Institución: 605437563739143535, Autor: Rene Zuñiga, id: Enkj0GkAAAAJ Tiempo tomado: 0:00:07, fecha de extraccion: 2024-05-01 19:08:26
Institución: 605437563739143535, Autor: Eugenio Hamm, id: RLI0hxgAAAAJ Tiempo tomado: 0:00:06, fecha de extraccion: 2024-05-01 19:08:33
Institución: 605437563739143535, Autor: Juan Carlos Retamal, id: VuWbL80AAAAJ Tiempo tomado: 0:00:07, fecha de extraccion: 2024-05-01 19:08:40
Institución: 605437563739143535, Autor: Aldo Saavedra Fenoglio, id: uCMD1k4AAAAJ Tiempo tomado: 0:00:07, fecha de extraccion: 2024-05-01 19:08:47
Institución: 605437563739143535, Autor: Teresa Cosgaya, id: da_obFwAAAAJ Tiempo tomado: 0:00:06, fecha de extraccion: 2024-05-01 19:08:54
Institución: 605437563739143535, Autor: Paula A Zapata Ramírez, id: vrRZUt0AAAAJ Tiempo tomado: 0:00:06, fecha de extraccion: 2024-05-01 19:09:00
Institución: 605437563739143535, Autor: Liuba Alberti, id: 2rgmcXEAAAAJ Tiempo tomado: 0:00:06, fecha de extraccion: 2024-05-01 19:09:06
Institución: 605437563739143535, Autor: Eduardo Devés, id: tDoWm3EAAAAJ Tiempo tomado: 0:00:18, fecha de extraccion: 2024-05-01 19:09:25
Institución: 605437563739143535, Autor: Paola Arias Reyes, id: ro2evPoAAAAJ Tiempo tomado: 0:00:07, fecha de extraccion: 2024-05-01 19:09:32
Institución: 605437563739143535, Autor: Efraín Bámaca-López, id: xBypFxgAAAAJ Tiempo tomado: 0:00:06, fecha de extraccion: 2024-05-01 19:09:38
Institución: 605437563739143535, Autor: Daniel Alberto  Canales Arévalo, id: CFhru80AAAAJ Tiempo tomado: 0:00:05, fecha de extraccion: 2024-05-01 19:09:44
Institución: 605437563739143535, Autor: Francisco Bustos Naulin, id: cfbf0iUAAAAJ Tiempo tomado: 0:00:06, fecha de extraccion: 2024-05-01 19:09:50
Institución: 3702576657308349741, Autor: Laura Jiménez Pérez, id: KdLw19UAAAAJ Tiempo tomado: 0:03:38, fecha de extraccion: 2024-05-01 19:26:56
Institución: 3702576657308349741, Autor: Pedro Gómez-Meneses, id: Bbk4a3cAAAAJ Tiempo tomado: 0:06:36, fecha de extraccion: 2024-05-01 19:33:33
Institución: 3702576657308349741, Autor: Yasmany Prieto Hernández, id: xewIFOAAAAAJ Tiempo tomado: 0:04:09, fecha de extraccion: 2024-05-01 19:37:42
Institución: 3702576657308349741, Autor: Felipe Poblete-Valderrama, id: aMXsCrUAAAAJ Tiempo tomado: 0:03:02, fecha de extraccion: 2024-05-01 19:40:44
Institución: 3702576657308349741, Autor: Mabel Ortiz, id: b8wHLzwAAAAJ Tiempo tomado: 0:02:06, fecha de extraccion: 2024-05-01 19:42:50
Institución: 3702576657308349741, Autor: CALDERÓN, EDITH, id: HERd_vYAAAAJ Tiempo tomado: 0:00:29, fecha de extraccion: 2024-05-01 19:43:20
Institución: 3702576657308349741, Autor: Romina Olmos-de-Aguilera, id: 4KIYA2EAAAAJ Tiempo tomado: 0:00:06, fecha de extraccion: 2024-05-01 19:43:26
Institución: 3702576657308349741, Autor: Daniela V. Morales, id: 0CyObKQAAAAJ Tiempo tomado: 0:00:06, fecha de extraccion: 2024-05-01 19:43:32
Institución: 3702576657308349741, Autor: Cristian Saldía Ramírez, id: VeyFwOAAAAAJ Tiempo tomado: 0:00:05, fecha de extraccion: 2024-05-01 19:43:38
Institución: 3702576657308349741, Autor: Julio Hizmeri, id: Ld4-n58AAAAJ Tiempo tomado: 0:00:06, fecha de extraccion: 2024-05-01 19:43:44
Institución: 3702576657308349741, Autor: Sara M. Rodríguez, id: y4Y9o6sAAAAJ Tiempo tomado: 0:00:06, fecha de extraccion: 2024-05-01 19:43:51
Institución: 3702576657308349741, Autor: Ramiro Solís, id: roIzVo0AAAAJ Tiempo tomado: 0:00:07, fecha de extraccion: 2024-05-01 19:43:58
Institución: 3702576657308349741, Autor: FELIX ALEJANDRO VEGA YAÑEZ, id: cCmBSZ8AAAAJ Tiempo tomado: 0:00:05, fecha de extraccion: 2024-05-01 19:44:04
Institución: 3702576657308349741, Autor: Esteban Arias Montevechio, id: 11Ju1KIAAAAJ Tiempo tomado: 0:00:05, fecha de extraccion: 2024-05-01 19:44:09
Institución: 3702576657308349741, Autor: Javier Espinoza San Juan, id: GsCUP4iXgzoC Tiempo tomado: 0:00:05, fecha de extraccion: 2024-05-01 19:44:14
Institución: 3702576657308349741, Autor: Catalina Morales-Yañez, id: 55g_dQcAAAAJ Tiempo tomado: 0:00:05, fecha de extraccion: 2024-05-01 19:44:20
Institución: 3702576657308349741, Autor: Ignacio Miralbell Guerin, id: evccYjoAAAAJ Tiempo tomado: 0:00:06, fecha de extraccion: 2024-05-01 19:44:26
Institución: 3702576657308349741, Autor: Soledad Aravena, id: N0xUGkwAAAAJ Tiempo tomado: 0:00:07, fecha de extraccion: 2024-05-01 19:44:34
Institución: 3702576657308349741, Autor: Lucía Castillo, id: 3lJ3ZX4AAAAJ Tiempo tomado: 0:00:05, fecha de extraccion: 2024-05-01 19:44:40
Institución: 3702576657308349741, Autor: Maribet Gamboa, id: OgaSP0IAAAAJ Tiempo tomado: 0:00:06, fecha de extraccion: 2024-05-01 19:44:47
Institución: 3702576657308349741, Autor: Felipe I. Torres, id: ZZ90SIIAAAAJ Tiempo tomado: 0:00:06, fecha de extraccion: 2024-05-01 19:44:53
Institución: 3702576657308349741, Autor: Cristian Cardenas-Oviedo (ORCID 0000-0002-9259-3477), id: naU71KMAAAAJ Tiempo tomado: 0:00:06, fecha de extraccion: 2024-05-01 19:45:00
Institución: 3702576657308349741, Autor: David Ulloa, id: 0JvFR7QAAAAJ Tiempo tomado: 0:00:06, fecha de extraccion: 2024-05-01 19:45:06
Institución: 3702576657308349741, Autor: Kulandaivelu Kaviyarasan, id: cGtQRcQAAAAJ Tiempo tomado: 0:00:06, fecha de extraccion: 2024-05-01 19:45:13
Institución: 3702576657308349741, Autor: Lilian Hernandez Montes, id: ZO-8Ysy7PR0C Tiempo tomado: 0:00:05, fecha de extraccion: 2024-05-01 19:45:19
Institución: 3702576657308349741, Autor: Javier Martínez Ortiz, id: wib48KIAAAAJ Tiempo tomado: 0:00:06, fecha de extraccion: 2024-05-01 19:45:25
Institución: 3702576657308349741, Autor: Carolina Noemí Contreras Saavedra, id: BG1iIKkAAAAJ Tiempo tomado: 0:00:06, fecha de extraccion: 2024-05-01 19:45:31
Institución: 3702576657308349741, Autor: Gustavo Gajardo Pavez, id: HROHQOkAAAAJ Tiempo tomado: 0:00:05, fecha de extraccion: 2024-05-01 19:45:37
Institución: 3702576657308349741, Autor: Erna Ulloa Castillo, id: FDxYlSMAAAAJ Tiempo tomado: 0:00:05, fecha de extraccion: 2024-05-01 19:45:43
Institución: 3702576657308349741, Autor: Jonatan Yáñez, id: _C2sopcAAAAJ Tiempo tomado: 0:00:06, fecha de extraccion: 2024-05-01 19:45:50
Institución: 3702576657308349741, Autor: Maria Eugenia Soto Muñoz, id: K2dCIy8AAAAJ Tiempo tomado: 0:00:07, fecha de extraccion: 2024-05-01 19:45:57
Institución: 3702576657308349741, Autor: Mario Montaner Bastías, id: 0SP0QBMAAAAJ Tiempo tomado: 0:00:06, fecha de extraccion: 2024-05-01 19:46:04
Institución: 3702576657308349741, Autor: Giovanni Salini, id: bBgY350AAAAJ Tiempo tomado: 0:00:06, fecha de extraccion: 2024-05-01 19:46:10
Institución: 3702576657308349741, Autor: luigi cuellar fernandez, id: gtpbVOkAAAAJ Tiempo tomado: 0:00:06, fecha de extraccion: 2024-05-01 19:46:17
Institución: 3702576657308349741, Autor: Claudio Oyarzo-Vera, id: i2i9nEYAAAAJ Tiempo tomado: 0:00:05, fecha de extraccion: 2024-05-01 19:46:22
Institución: 3702576657308349741, Autor: Sergio Soto-Carrasco, id: sV4u16UAAAAJ Tiempo tomado: 0:00:05, fecha de extraccion: 2024-05-01 19:46:28
Institución: 3702576657308349741, Autor: Joshua Yaikin, id: mBM2siwAAAAJ Tiempo tomado: 0:00:06, fecha de extraccion: 2024-05-01 19:46:34
Institución: 3702576657308349741, Autor: Cristhian Mellado Cid, Ph.D, id: XgFOpn0AAAAJ Tiempo tomado: 0:00:07, fecha de extraccion: 2024-05-01 19:46:41
Institución: 3702576657308349741, Autor: Monica Tapia-Ladino, id: 7zJNXH8AAAAJ Tiempo tomado: 0:00:10, fecha de extraccion: 2024-05-01 19:46:52
Institución: 3702576657308349741, Autor: Gaston Muñoz, id: NCXvKt8AAAAJ Tiempo tomado: 0:00:06, fecha de extraccion: 2024-05-01 19:46:58
Institución: 3702576657308349741, Autor: Patrick Concha, id: YXOQkJMAAAAJ Tiempo tomado: 0:00:06, fecha de extraccion: 2024-05-01 19:47:04
Institución: 3702576657308349741, Autor: Marcela Bizama Muñoz, id: DsNBSF0AAAAJ Tiempo tomado: 0:00:05, fecha de extraccion: 2024-05-01 19:47:10
Institución: 3702576657308349741, Autor: Paola Andrade-Villagrán, id: oNIF1wgAAAAJ Tiempo tomado: 0:00:06, fecha de extraccion: 2024-05-01 19:47:17
Institución: 3702576657308349741, Autor: Javiera Dinamarca, id: G8R_wy8AAAAJ Tiempo tomado: 0:00:06, fecha de extraccion: 2024-05-01 19:47:24
Institución: 3702576657308349741, Autor: Diego Alfonso Brito CrisÓstomo, id: EswmIAcAAAAJ Tiempo tomado: 0:00:06, fecha de extraccion: 2024-05-01 19:47:31
Institución: 3702576657308349741, Autor: Marcelo Villagran, id: UUTBTGsAAAAJ Tiempo tomado: 0:00:10, fecha de extraccion: 2024-05-01 19:47:42
Institución: 3702576657308349741, Autor: Claudia Troncoso Pantoja, id: WkGN7u4AAAAJ Tiempo tomado: 0:00:13, fecha de extraccion: 2024-05-01 19:47:55
Institución: 3702576657308349741, Autor: Wilson Lermanda Delgado, id: _C7agLsAAAAJ Tiempo tomado: 0:00:05, fecha de extraccion: 2024-05-01 19:48:01
Institución: 3702576657308349741, Autor: Andrés Ortiz Jiménez, id: 149ClpwAAAAJ Tiempo tomado: 0:00:07, fecha de extraccion: 2024-05-01 19:48:08
Institución: 3702576657308349741, Autor: Danny Eugenio García Marrero, id: sDm6OpcAAAAJ Tiempo tomado: 0:00:13, fecha de extraccion: 2024-05-01 19:48:21
Institución: 3702576657308349741, Autor: Marco Antonio Quispe Machaca, id: JHHLNj0AAAAJ Tiempo tomado: 0:00:06, fecha de extraccion: 2024-05-01 19:48:28
Institución: 3702576657308349741, Autor: Pablo San-Martin Mosqueira, id: YMFen_EAAAAJ Tiempo tomado: 0:00:06, fecha de extraccion: 2024-05-01 19:48:35
Institución: 3702576657308349741, Autor: Carlos Lara, id: h39DLB4AAAAJ Tiempo tomado: 0:00:06, fecha de extraccion: 2024-05-01 19:48:41
Institución: 3702576657308349741, Autor: Débora D. Cuevas-Solar, id: c7U_1VMAAAAJ Tiempo tomado: 0:00:06, fecha de extraccion: 2024-05-01 19:48:48
Institución: 3702576657308349741, Autor: Francisco Novoa-Rojas, id: j1U8FO4AAAAJ Tiempo tomado: 0:00:07, fecha de extraccion: 2024-05-01 19:48:55
Institución: 3702576657308349741, Autor: Guido Salazar-Sepúlveda, id: I_k3TvoAAAAJ Tiempo tomado: 0:00:07, fecha de extraccion: 2024-05-01 19:49:02
Institución: 3702576657308349741, Autor: Rodrigo Fuentes Guiñez, id: weBPZtAAAAAJ Tiempo tomado: 0:00:06, fecha de extraccion: 2024-05-01 19:49:09
Institución: 3702576657308349741, Autor: Pedro Tume (ORCID:https://orcid.org/my-orcid?orcid=0000-0002-8616-0771), id: B0uM4ygAAAAJ Tiempo tomado: 0:00:07, fecha de extraccion: 2024-05-01 19:49:16
Institución: 3702576657308349741, Autor: Patricio A. Camus, id: auyTL1YAAAAJ Tiempo tomado: 0:00:09, fecha de extraccion: 2024-05-01 19:49:26
Institución: 3702576657308349741, Autor: Guido Rodríguez Avilés, id: elAcs6sAAAAJ Tiempo tomado: 0:00:06, fecha de extraccion: 2024-05-01 19:49:32
Institución: 3702576657308349741, Autor: Andressa da Silva Reis, id: Q6SAatgAAAAJ Tiempo tomado: 0:00:05, fecha de extraccion: 2024-05-01 19:49:38
Institución: 3702576657308349741, Autor: Diego Caamaño, id: BLViJtgAAAAJ Tiempo tomado: 0:00:06, fecha de extraccion: 2024-05-01 19:49:44
Institución: 3702576657308349741, Autor: Mauricio Villagran, id: tj1CO4UAAAAJ Tiempo tomado: 0:00:05, fecha de extraccion: 2024-05-01 19:49:50
Institución: 3702576657308349741, Autor: Eduardo Lopez, id: MIrEq3QAAAAJ Tiempo tomado: 0:00:07, fecha de extraccion: 2024-05-01 19:49:58
Institución: 3702576657308349741, Autor: Fernando Fuente-Alba, id: mhOZQfAAAAAJ Tiempo tomado: 0:00:05, fecha de extraccion: 2024-05-01 19:50:03
Institución: 3702576657308349741, Autor: Percy Mejia-Elvir, id: dEhNfSEAAAAJ Tiempo tomado: 0:00:05, fecha de extraccion: 2024-05-01 19:50:09
Institución: 3702576657308349741, Autor: Esteban Parra-Valencia, id: TMC60m4AAAAJ Tiempo tomado: 0:00:05, fecha de extraccion: 2024-05-01 19:50:15
Institución: 3702576657308349741, Autor: Jhon Vidarte, id: yJJsJH4AAAAJ Tiempo tomado: 0:00:05, fecha de extraccion: 2024-05-01 19:50:21
Institución: 3702576657308349741, Autor: Jacqueline Ibarra Peso, id: 5tIx8TwAAAAJ Tiempo tomado: 0:00:06, fecha de extraccion: 2024-05-01 19:50:27
Institución: 3702576657308349741, Autor: Miguel Troncoso González, id: ZpJRxgcAAAAJ Tiempo tomado: 0:00:06, fecha de extraccion: 2024-05-01 19:50:34
Institución: 3702576657308349741, Autor: Zenahir Siso, id: TzAtAwkAAAAJ Tiempo tomado: 0:00:05, fecha de extraccion: 2024-05-01 19:50:40
Institución: 3702576657308349741, Autor: Rodrigo Veas, id: mX2niHAAAAAJ Tiempo tomado: 0:00:06, fecha de extraccion: 2024-05-01 19:50:46
Institución: 3702576657308349741, Autor: Jorge Espinoza-Benavides, id: r4ByPPcAAAAJ Tiempo tomado: 0:00:06, fecha de extraccion: 2024-05-01 19:50:53
Institución: 3702576657308349741, Autor: Enrique Muñoz, id: MXJeL4IAAAAJ Tiempo tomado: 0:00:06, fecha de extraccion: 2024-05-01 19:50:59
Institución: 3702576657308349741, Autor: Paola Gonzalez Kother, id: RJjyiwsAAAAJ Tiempo tomado: 0:00:06, fecha de extraccion: 2024-05-01 19:51:06
Institución: 3702576657308349741, Autor: Yugreisy Polanco, id: JAjqXUwAAAAJ Tiempo tomado: 0:00:07, fecha de extraccion: 2024-05-01 19:51:13
Institución: 3702576657308349741, Autor: Padmanaban Annamalai, id: x5EJXkIAAAAJ Tiempo tomado: 0:00:07, fecha de extraccion: 2024-05-01 19:51:20
Institución: 3702576657308349741, Autor: Marcia Munoz, id: shtOAtYAAAAJ Tiempo tomado: 0:00:05, fecha de extraccion: 2024-05-01 19:51:26
Institución: 3702576657308349741, Autor: Jairo Dote, id: 53pqPX4AAAAJ Tiempo tomado: 0:00:07, fecha de extraccion: 2024-05-01 19:51:33
Institución: 3702576657308349741, Autor: Daniela, Niño-Amézquita, id: 9auZoXEAAAAJ Tiempo tomado: 0:00:06, fecha de extraccion: 2024-05-01 19:51:40
Institución: 3702576657308349741, Autor: Jessika Camaño, id: rNvlJ8UAAAAJ Tiempo tomado: 0:00:06, fecha de extraccion: 2024-05-01 19:51:47
