id_gs,idco,nombre_coautor,dominio,cargo
knz5fzUAAAAJ,_dZ17VEAAAAJ,Stephen Pointing,Dirección de correo verificada de nus.edu.sg,"Yale-NUS College & Department of Biological Sciences, National University of Singapore"
knz5fzUAAAAJ,VgXbpbAAAAAJ,Donnabella C. Lacap-Bugler,Dirección de correo verificada de aut.ac.nz,"School of Science, AUT"
knz5fzUAAAAJ,4CZBcaAAAAAJ,Octavio Artieda,Dirección de correo verificada de unex.es,Universidad de Extremadura
knz5fzUAAAAJ,FXbE8UYAAAAJ,Dale T. Andersen,Dirección de correo verificada de carlsagancenter.org,"Carl Sagan Center, SETI Institute"
knz5fzUAAAAJ,Vj7uo9AAAAAJ,Carlos Augusto Rosa,Dirección de correo verificada de icb.ufmg.br,"Professor de Microbiologia, Universidade Federal de Minas Gerais"
JtonTQEAAAAJ,d2des_8AAAAJ,Javier I. Ordóñez,Dirección de correo verificada de uantof.cl,Universidad de Antofagasta
JtonTQEAAAAJ,54c9XLMAAAAJ,Sebastián Herrera León,Dirección de correo verificada de lut.fi,Doctoral Student
JtonTQEAAAAJ,8BtP4gIAAAAJ,Mariella Rivas,Dirección de correo verificada de uantof.cl,Universidad de Antofagasta
JtonTQEAAAAJ,3vBga50AAAAJ,Pedro Adrián Robles Vásquez,Dirección de correo verificada de pucv.cl,Pontificia Universidad Católica de Valparaíso
JtonTQEAAAAJ,ggHiQPoAAAAJ,Dayana arias,Dirección de correo verificada de uantof.cl,"Departamento de Biotecnología, Universidad de Antofagasta"
JtonTQEAAAAJ,He94yyEAAAAJ,Alejandro López Valdivieso,Dirección de correo verificada de uaslp.mx,alopez@uaslp.mx
JtonTQEAAAAJ,Lw0EYoAAAAAJ,Elizabeth Lam,Dirección de correo verificada de ucn.cl,Universidad Católica del Norte
JtonTQEAAAAJ,4y7ebPMAAAAJ,Juan Pablo Vielma,Dirección de correo verificada de google.com,"Research Scientist, Google"
JtonTQEAAAAJ,zpXSGaIAAAAJ,Rafiqul Gani,Dirección de correo verificada de pseforspeed.com,PSE for SPEED Company; Denmark-Thailand; KAIST; HKUST(GZ)
JtonTQEAAAAJ,jnyzRQwAAAAJ,Yanett Leyton,Dirección de correo verificada de uantof.cl,Universidad de Antofagasta
6HwOBdMAAAAJ,sP4BxE4AAAAJ,Jürgen Laudien,Dirección de correo verificada de awi.de,Senior Scientist Alfred-Wegener-Institut Helmholtz-Zentrum für Polar- und Meeresforschung
6HwOBdMAAAAJ,N_N2TRsAAAAJ,José Luis Luque,Dirección de correo verificada de ufrrj.br,UFRRJ
6HwOBdMAAAAJ,6Exnam8AAAAJ,Olaf Heilmayer,Dirección de correo verificada de dlr.de,German Aerospace Center
6HwOBdMAAAAJ,21JJ-qsAAAAJ,José M. Riascos,Dirección de correo verificada de udea.edu.co,"Corporación Académica Ambiental, Sede Ciencias del Mar, Universidad de Antioquia"
6HwOBdMAAAAJ,VvNfA3kAAAAJ,MARIA TERESA GONZALEZ,Dirección de correo verificada de arendic.cl,UNIVERSIDAD DE ANTOFAGASTA
6HwOBdMAAAAJ,fop-phIAAAAJ,Aldo S Pacheco,Dirección de correo verificada de unmsm.edu.pe,Universidad Nacional Mayor de San Marcos
6HwOBdMAAAAJ,FEQtPZsAAAAJ,Ruben Escribano,Dirección de correo verificada de udec.cl,Universidad de Concepción
6HwOBdMAAAAJ,lTcX5WEAAAAJ,Leyla Cardenas,Dirección de correo verificada de uach.cl,Universidad Austral de Chile
6HwOBdMAAAAJ,Z-t7kV4AAAAJ,Mario George-Nascimento,Dirección de correo verificada de ucsc.cl,"Facultad de Ciencias, Universidad Católica de la Santísima Concepción"
6HwOBdMAAAAJ,6fnzIgwAAAAJ,Fabiola Sepúlveda,Dirección de correo verificada de uantof.cl,Universidad de Antofagasta
6HwOBdMAAAAJ,IPY5BmcAAAAJ,Luis Angel Ñacari Enciso,Dirección de correo verificada de ua.cl,Universidad de Antofagasta
6HwOBdMAAAAJ,CZG0D0kAAAAJ,Sven Thatje,Dirección de correo verificada de noc.soton.ac.uk,"University of Southampton, National Oceanography Centre Southampton"
6HwOBdMAAAAJ,yqnVA3gAAAAJ,Juan F. Espínola-Novelo,Dirección de correo verificada de ua.cl,Universidad de Antofagasta
6HwOBdMAAAAJ,NLj3K9MAAAAJ,Miguel Avendaño Díaz,Dirección de correo verificada de uantof.cl,"Profesor de Acuicultura, Universidad de Antofagasta; Chile"
6HwOBdMAAAAJ,tx6zIJIAAAAJ,Graca Costa,Dirección de correo verificada de sapo.pt,"Aggregated Assistant Professor of Parasitology, College of Life Sciences, Madeira University"
6HwOBdMAAAAJ,f17gfXIAAAAJ,Roberto A. Uribe,Dirección de correo verificada de imarpe.gob.pe,Instituto del Mar del Perú
6HwOBdMAAAAJ,dxCUOR0AAAAJ,Miguel Araya,Dirección de correo verificada de unap.cl,Universidad Arturo Prat
6HwOBdMAAAAJ,l70tt04AAAAJ,Ricardo Guiñez,Dirección de correo verificada de uantof.cl,Profesor Titular Universidad de Antofagasta
6HwOBdMAAAAJ,RJjyiwsAAAAJ,Paola Gonzalez Kother,Dirección de correo verificada de ucsc.cl,Universidad Católica de la Santisima Concepción
6HwOBdMAAAAJ,CH9KjBwAAAAJ,"Jose Iannacone, PhD (N°Registro RE...",Dirección de correo verificada de cientifica.edu.pe,Universidad Nacional Federico Villarreal/ Universidad Científica del Sur/ Universidad Ricardo Palma
vCSue8kAAAAJ,ig6s8JoAAAAJ,Jose Franco da Silveira,Dirección de correo verificada de unifesp.br,"Escola Paulista de Medicina, UNIFESP"
vCSue8kAAAAJ,3uC_xaoAAAAJ,Nobuko Yoshida,Dirección de correo verificada de unifesp.br,Universidade Federal de São Paulo
vCSue8kAAAAJ,nkvS1zIAAAAJ,Esteban M. Cordero,Dirección de correo verificada de umayor.cl,Universidad Mayor
vCSue8kAAAAJ,blsDis8AAAAJ,MARIA ISABEL NOGUEIRA CANO,Dirección de correo verificada de unesp.br,Universidade Estadual Paulista
vCSue8kAAAAJ,gv7xpeEAAAAJ,Renato A. Mortara,Dirección de correo verificada de unifesp.br,"Disciplina de Parasitologia, Escola Paulista de Medicina, UNIFESP"
vCSue8kAAAAJ,2Vp-K7gAAAAJ,Rita De Cássia Ruiz,Dirección de correo verificada de butantan.gov.br,Pesquisadora Científica Nível VI
vCSue8kAAAAJ,-9nBfLEAAAAJ,Jose Luis Ramirez,Dirección de correo verificada de ciens.ucv.ve,"Professor, Genetics, Universidad Central de Venezuela"
vCSue8kAAAAJ,cBByZU4AAAAJ,Mauro Javier Cortez Véliz,Dirección de correo verificada de usp.br,Universidade de São Paulo
vCSue8kAAAAJ,knz5fzUAAAAJ,Benito Gomez-Silva,Dirección de correo verificada de uantof.cl,"Universidad de Antofagasta, Chile"
vCSue8kAAAAJ,N2Ex_3AAAAAJ,Mirian Silva do Carmo Rodrigues,Dirección de correo verificada de unifieo.br,Professora no Centro Universitário UNIFIEO
vCSue8kAAAAJ,z9jWJeQAAAAJ,MIGUEL ANGEL CHIURILLO SIERVO,Dirección de correo verificada de ucmail.uc.edu,Associate Professor-Research. Department of Biological Sciences. University of Cincinnati
vCSue8kAAAAJ,Rm7SkzQAAAAJ,Patricio Manque,Dirección de correo verificada de umayor.cl,Full Professor
vCSue8kAAAAJ,esFalxsAAAAJ,Alexandra Galetović,Dirección de correo verificada de uantof.cl,"Associate Professor, Universidad de Antofagasta"
vCSue8kAAAAJ,11Wrc6wAAAAJ,Alberto Cornejo,Dirección de correo verificada de unab.cl,"Profesor Asociado, Universidad Andrés Bello"
vCSue8kAAAAJ,jtlT3c8AAAAJ,Lucy Megumi Yamauchi Lioni,Dirección de correo verificada de uel.br,Professor Microbiology Universidade Estadual de Londrina
vCSue8kAAAAJ,sjlbvrsAAAAJ,J. M. Rojas,Dirección de correo verificada de isciii.es,Instituto de Salud Carlos III
vCSue8kAAAAJ,a_CwnwIAAAAJ,Claudia Vilo,Dirección de correo verificada de uantof.cl,"Científica, Universidad de Antofagasta"
vCSue8kAAAAJ,_kX0_eoAAAAJ,Jose Luis Vega Pizarro,Dirección de correo verificada de uantof.cl,Universidad de Antofagasta
vCSue8kAAAAJ,ec5REdUAAAAJ,Patricio Morales,Dirección de correo verificada de uantof.cl,University of Antofagasta
vCSue8kAAAAJ,_R2O5T0AAAAJ,John Báez,Dirección de correo verificada de uantof.cl,Departamento de Tecnología Médica
MM7KOwgAAAAJ,B-e-_SMAAAAJ,Dr. Alexis Kalergis,Dirección de correo verificada de bio.puc.cl,Full Professor Pontificia Universidad Católica de Chile
MM7KOwgAAAAJ,hKS_mMsAAAAJ,Susan M Bueno,Dirección de correo verificada de bio.puc.cl,"Full Professor, Pontificia Universidad Católica de Chile"
MM7KOwgAAAAJ,1ecYhzgAAAAJ,Claudia Andrea Riedel,Dirección de correo verificada de unab.cl,Universidad Andrés Bello
MM7KOwgAAAAJ,WbwQ6oEAAAAJ,Pablo A. González Muñoz,Dirección de correo verificada de bio.puc.cl,"Facultad de Ciencias Biológicas, Pontificia Universidad Católica de Chile, IMII Instituto Milenio en"
MM7KOwgAAAAJ,3TrXiUMAAAAJ,Stephanie Karst,Dirección de correo verificada de ufl.edu,University of Florida
MM7KOwgAAAAJ,aX86Ez8AAAAJ,Mary K Estes,Dirección de correo verificada de bcm.edu,Professor of molecular virology and microbiology
MM7KOwgAAAAJ,WaWzg1sAAAAJ,Angello Retamal Díaz,Dirección de correo verificada de uamail.cl,Universidad de Antofagasta
MM7KOwgAAAAJ,TCg5EBMAAAAJ,Uddalak Bharadwaj,Dirección de correo verificada de mdanderson.org,"Assistant Professor, Department of Infectious Diseases UT MD Anderson Cancer Center, Houston Texas"
JGCbLoIAAAAJ,aQIdT6YAAAAJ,Martha Hengst,Dirección de correo verificada de ucn.cl,Universidad Católica del Norte
JGCbLoIAAAAJ,2KjRpC8AAAAJ,Francisco Remonsellez Fuentes,Dirección de correo verificada de ucn.cl,Profesor Asociado
JGCbLoIAAAAJ,pzo1VK8AAAAJ,Chris Harrod,Dirección de correo verificada de harrodlab.net,"Universidad de Antofagasta, Instituto Ciencias Naturales Alexander von Humboldt"
JGCbLoIAAAAJ,0t7nSjAAAAAJ,Pilar Junier,Dirección de correo verificada de unine.ch,"Professor in Microbiology, University of Neuchatel"
JGCbLoIAAAAJ,kJC0uoQAAAAJ,Vera Thiel,Dirección de correo verificada de tmu.ac.jp,Tokyo Metropolitan University
1lb5Y_AAAAAJ,AAMayFIAAAAJ,Ricardo O. Barra,Dirección de correo verificada de udec.cl,"University of Concepcion, Faculty of Environmental Sciences and EULA CHILE Centre"
1lb5Y_AAAAAJ,fHI-uC8AAAAJ,Gustavo Moraga,Dirección de correo verificada de pasteur.fr,"Postdoc, Institute Pasteur"
1lb5Y_AAAAAJ,7oqv7AoAAAAJ,L. Mark Hewitt,Dirección de correo verificada de ec.gc.ca,Environment and Climate Change Canada
1lb5Y_AAAAAJ,Qui6z1EAAAAJ,Jared V. Goldstone,Dirección de correo verificada de whoi.edu,Woods Hole Oceanographic Institution
1lb5Y_AAAAAJ,sHQ2ip8AAAAJ,"Hernandez, Victor",Dirección de correo verificada de udec.cl,"Departamento de Botanica, Universidad de Concepcion, Chile"
1lb5Y_AAAAAJ,tsVTlZkAAAAJ,Juan C. Sanchez-Hernandez,Dirección de correo verificada de uclm.es,Univ Castilla-La Mancha (Toledo)
1lb5Y_AAAAAJ,i2YLKPgAAAAJ,Vance Trudeau,Dirección de correo verificada de uottawa.ca,"Professor of Biology, University of Ottawa, Canada"
1lb5Y_AAAAAJ,kg1RxfXki3EC,Donald Scott Smith,Dirección de correo verificada de wlu.ca,Wilfrid Laurier University
Fu88dZwAAAAJ,d0__77IAAAAJ,Jorge Gallardo Cerda,Dirección de correo verificada de utalca.cl,"Profesor Conferenciante, Instituto Ciencias Biológicas, Universidad de Talca"
Fu88dZwAAAAJ,w8pGzWIAAAAJ,Marcelo González-Aravena,Dirección de correo verificada de inach.cl,Instituto Antártico Chileno
Fu88dZwAAAAJ,jzt0JowAAAAJ,Marco A. Molina-Montenegro,Dirección de correo verificada de utalca.cl,Full Professor
Fu88dZwAAAAJ,ISAstrYAAAAJ,Sergio O. Lourenco,Dirección de correo verificada de id.uff.br,"Professor de Biologia, Universidade Federal Fluminense"
Fu88dZwAAAAJ,xYoJWMUAAAAJ,Osvaldo Ulloa,Dirección de correo verificada de udec.cl,"Universidad de Concepción, Chile"
Fu88dZwAAAAJ,JObhBQ8AAAAJ,Juan Francisco Santibañez Bustos,Dirección de correo verificada de subpesca.cl,"Subsecretaría de Pesca y Acuicultura, Ministerio de Economía y Turismo, Gobierno de Chile"
Fu88dZwAAAAJ,UZNdiPIAAAAJ,"Wong, CMVL",Dirección de correo verificada de ums.edu.my,"Biotechnology Research Institute, Universiti Malaysia Sabah"
Fu88dZwAAAAJ,PJxUrloAAAAJ,Ian S. Acuña-Rodríguez,Dirección de correo verificada de ecotropics.org,Ecotropics Foundation
Fu88dZwAAAAJ,lSbD6y8AAAAJ,Bernardo González,Dirección de correo verificada de uai.cl,Universidad Adolfo Ibáñez. Universidad Católica de Chile
Fu88dZwAAAAJ,JGCbLoIAAAAJ,Cristina Dorador,Dirección de correo verificada de uantof.cl,University of Antofagasta
Fu88dZwAAAAJ,qxooxxcAAAAJ,Victoria Ioana Paun,Dirección de correo verificada de ibiol.ro,Institute of Biology Romanian Academy
Fu88dZwAAAAJ,tJfnwyYAAAAJ,Aurel Persoiu,Dirección de correo verificada de usv.ro,Stefan cel Mare University and Romanian Academy
Fu88dZwAAAAJ,FNkhbjUAAAAJ,Dave Scanlan,Dirección de correo verificada de warwick.ac.uk,"Professor of Marine Microbiology, University of Warwick"
Fu88dZwAAAAJ,u6A0UtgAAAAJ,Gerardo González-Rocha,Dirección de correo verificada de udec.cl,"Universidad de Concepcion, Full Professor"
Fu88dZwAAAAJ,V_Gu2RAAAAAJ,Carlos Henríquez Castillo,Dirección de correo verificada de ceaza.cl,CEAZA
Fu88dZwAAAAJ,sj36h7IAAAAJ,Lavinia Iancu,Dirección de correo verificada de ibiol.ro,Institute of Biology Bucharest
Fu88dZwAAAAJ,24kpDhkAAAAJ,Alex Ricardo Gonzalez Perez,Dirección de correo verificada de ulagos.cl,Universidad de los Lagos
Fu88dZwAAAAJ,WT3Z4BgAAAAJ,Mario Tello,Dirección de correo verificada de usach.cl,USACH
Fu88dZwAAAAJ,ryWpeWIAAAAJ,Gino Corsini,Dirección de correo verificada de uautonoma.cl,Universidad Autónoma de Chile
Fu88dZwAAAAJ,0XwTAeAAAAAJ,Nicole Trefault,Dirección de correo verificada de umayor.cl,"Full Professor, GEMA Center for Genomics, Ecology & Environment, Universidad Mayor"
KqHnyOcAAAAJ,tT9xoAcAAAAJ,Pablo Ferrada,Dirección de correo verificada de uantof.cl,Universidad de Antofagasta
KqHnyOcAAAAJ,o6aagroAAAAJ,Joaquín Alonso Montesinos,Dirección de correo verificada de ual.es,Universidad de Almería
KqHnyOcAAAAJ,asM-iLUAAAAJ,Jesús Ballestrín,Dirección de correo verificada de psa.es,"Titular Scientist, Plataforma Solar Almería-CIEMAT"
KqHnyOcAAAAJ,RLOnKNcAAAAJ,Jesus Polo Martínez,Dirección de correo verificada de ciemat.es,"Solar PV Unit, (Renewable Energy- Energy Department) - CIEMAT, Madrid , Spain"
KqHnyOcAAAAJ,fwXghBYAAAAJ,carlos portillo,Dirección de correo verificada de uantof.cl,"Profesor Asociado, CDEA-UA, Universidad de Antofagasta"
KqHnyOcAAAAJ,k-OvyOwAAAAJ,Jesús Fernández-Reche,Dirección de correo verificada de psa.es,"Plataforma Solar de Almería, CIEMAT (Spain)"
KqHnyOcAAAAJ,FIfXYHkAAAAJ,Francisco Araya,Dirección de correo verificada de uantof.cl,"Ingeniero Investigador, Universidad de Antofagasta"
KqHnyOcAAAAJ,HciNS-wAAAAJ,Gabriel López,Dirección de correo verificada de die.uhu.es,Universidad de Huelva
KqHnyOcAAAAJ,s_wkStcAAAAJ,Christian A. Gueymard,Dirección de correo verificada de SolarConsultingServices.com,"President, Solar Consulting Services"
KqHnyOcAAAAJ,0q9NIZMAAAAJ,Jorge Rabanal Arabach,Dirección de correo verificada de uantof.cl,Universidad de Antofagasta
KqHnyOcAAAAJ,yQyQSEMAAAAJ,Stefan Wilbert,Dirección de correo verificada de dlr.de,DLR
KqHnyOcAAAAJ,zGp10LEAAAAJ,Valeria del Campo,Dirección de correo verificada de usm.cl,Universidad Técnica Federico Santa María
KqHnyOcAAAAJ,edChMlwAAAAJ,Nuria Martin Chivelet,Dirección de correo verificada de ciemat.es,CIEMAT
KqHnyOcAAAAJ,7A7EEkMAAAAJ,Rodrigo Escobar,Dirección de correo verificada de ing.puc.cl,Pontificia Universidad Católica de Chile
KqHnyOcAAAAJ,StMY8kIAAAAJ,Mercedes Ibarra,Dirección de correo verificada de ind.uned.es,Universidad Nacional de Educación a Distancia
KqHnyOcAAAAJ,NAoxWPEAAAAJ,Jose M. Cardemil,Dirección de correo verificada de uc.cl,Pontificia Universidad Católica de Chile
KqHnyOcAAAAJ,vOamLlsAAAAJ,MARCELO CORTES-CARMONA,Dirección de correo verificada de uantof.cl,Universidad de Antofagasta - Antofagasta - Chile
KqHnyOcAAAAJ,05wCtG0AAAAJ,Edward Fuentealba Vidal,,University of Antofagasta
KqHnyOcAAAAJ,QiOyWSkAAAAJ,Christian A. Gueymard,Dirección de correo verificada de SolarConsultingServices.com,"President, Solar Consulting Services"
_kX0_eoAAAAJ,Ddem6g4AAAAJ,Juan C Saez,Dirección de correo verificada de uv.cl,"Instituto de Neurociencias, Universidad de Valparaíso, Valparaíso, Chile (juancarlos.saez@uv.cl)"
_kX0_eoAAAAJ,9G52ZtMAAAAJ,Riquelme MA,Dirección de correo verificada de uthscsa.edu,University of Texas Health Science Center at San Antonio
nvfiijsAAAAJ,jv6EFcYAAAAJ,Mari Carmen Ruiz-Domínguez,Dirección de correo verificada de uantof.cl,Universidad de Antofagasta
nvfiijsAAAAJ,QKK8BP0AAAAJ,Gustavo Adolfo León-Duarte,Dirección de correo verificada de unison.mx,Departamento de Comunicación. Universidad de Sonora. https://orcid.org/0000-0001-5230-9462
nvfiijsAAAAJ,kWwumh0AAAAJ,Blanca E Barragán-Huerta,Dirección de correo verificada de ipn.mx,Instituto Politécnico Nacional
nvfiijsAAAAJ,c3ew35AAAAAJ,Renata Vardanega,Dirección de correo verificada de fea.unicamp.br,"Doutorado em Engenharia de Alimentos, Universidade Estadual de Campinas"
nvfiijsAAAAJ,OXxRO9EAAAAJ,Maria Angela A. MEIRELES,Dirección de correo verificada de lasefi.com,DEA/FEA/UNICAMP
nvfiijsAAAAJ,OA8pc-4AAAAJ,Carlos Vílchez Lobato,Dirección de correo verificada de uhu.es,Universidad de Huelva
nvfiijsAAAAJ,luImLh4AAAAJ,Paula Ardiles,Dirección de correo verificada de ua.cl,Universidad de Antofagasta
nvfiijsAAAAJ,KVg-e8MAAAAJ,Elena Ibanez,Dirección de correo verificada de csic.es,Profesora de Investigación del CSIC
nvfiijsAAAAJ,Em9MbN0AAAAJ,Jose A. Mendiola (ORCID: 0000-0001-...,Dirección de correo verificada de csic.es,"Institute of Food Science Research (CIAL-CSIC), Instituto de Investigación en Ciencias de la"
nvfiijsAAAAJ,hysL_o4AAAAJ,Carlos Riquelme,Dirección de correo verificada de uantof.cl,Universidad de Antofagasta Chile
nvfiijsAAAAJ,b2CKgq0AAAAJ,Miguel RAMOS SAINZ,Dirección de correo verificada de uah.es,Profesor de Física Aplicada. Alcalá University
nvfiijsAAAAJ,WR-02CEAAAAJ,Nalda Marcela Romero Palacios,Dirección de correo verificada de uchile.cl,Universidad de Chile
tXID2z8AAAAJ,Rt_SmrkAAAAJ,Susana Agusti,Dirección de correo verificada de kaust.edu.sa,KAUST - King Abdullah University of Science and Technology
tXID2z8AAAAJ,Dw7aLN8AAAAJ,Jordi Dachs,Dirección de correo verificada de idaea.csic.es,"Research Professor, IDAEA-CSIC"
tXID2z8AAAAJ,M6s3fPoAAAAJ,Antonio Tovar-Sanchez,Dirección de correo verificada de csic.es,CSIC
tXID2z8AAAAJ,C3pf-fwAAAAJ,Cristóbal Galbán-Malagón,Dirección de correo verificada de umayor.cl,"Centro de Genómica, Ecología y Medio Ambiente (GEMA); Center For Environment, Florida International"
tXID2z8AAAAJ,HX-HCRQAAAAJ,Naiara Berrojalbiz,Dirección de correo verificada de cid.csic.es,Instituto de Diagnostico Ambiental y Estudios del Agua (IDAEA-CSIC)
tXID2z8AAAAJ,MmXg-0IAAAAJ,Ana Teresa Lombardi,Dirección de correo verificada de ufscar.br,"Professor of Phycology, Federal University of Sao Carlos"
tXID2z8AAAAJ,raipXE4AAAAJ,Jaqueline Carmo  Silva,Dirección de correo verificada de estudante.ufscar.br,"Doutoranda em Ecologia e Recursos Naturais, Universidade Federal de São Carlos"
tXID2z8AAAAJ,Gtn-2qoAAAAJ,José Pulgar,Dirección de correo verificada de unab.cl,Universidad Andres Bello
tXID2z8AAAAJ,z0_N9R4AAAAJ,Víctor Fernández Juárez,Dirección de correo verificada de uib.es,University of Copenhagen
tXID2z8AAAAJ,hKvmdZMAAAAJ,Rosa M Gomila,Dirección de correo verificada de uib.es,Universitat de les Illes Balears
tXID2z8AAAAJ,NyoMp5EAAAAJ,Peter von Dassow,Dirección de correo verificada de bio.puc.cl,"Pontificia Universidad Católica de Chile, Facultad de Ciencias Biológicas"
tXID2z8AAAAJ,X1c1kCIAAAAJ,Peter Croot,Dirección de correo verificada de nuigalway.ie,"Established Professor of Earth and Ocean Sciences, National University of Ireland, Galway"
tXID2z8AAAAJ,maGcJ8YAAAAJ,Osney Pérez Ones,Dirección de correo verificada de quimica.cujae.edu.cu,"Facultad de Ingeniería Química, Universidad Tecnológica de La Habana ""José Antonio Echeverría"
tXID2z8AAAAJ,z6Lo8gwAAAAJ,Lourdes Zumalacarregui de Cárdenas,Dirección de correo verificada de quimica.cujae.edu.cu,Facultad de Ingeniería Química Universidad Tecnológica de La Habana José Antonio Echeverría Cujae
tXID2z8AAAAJ,1GNoBF4AAAAJ,Pedro A. Rodríguez Ramos,Dirección de correo verificada de ceim.cujae.edu.cu,Profesor Titular Universidad Tecnológica de La Habana
tXID2z8AAAAJ,T2-L50AAAAAJ,Carlos M. Duarte,Dirección de correo verificada de kaust.edu.sa,King Abdullah University of Science and Technology
tXID2z8AAAAJ,L-NL_H8AAAAJ,Craig J. Dedman,Dirección de correo verificada de earth.ox.ac.uk,University of Oxford
tXID2z8AAAAJ,5Cawq9YAAAAJ,Joseph Christie-Oleza,Dirección de correo verificada de uib.eu,Ramón y Cajal Researcher
tXID2z8AAAAJ,U_orauEAAAAJ,Teresa Lettieri,Dirección de correo verificada de ec.europa.eu,European Commission Joint Research Centre
tXID2z8AAAAJ,dh1EMl0AAAAJ,Daniel Jaén-Luchoro,Dirección de correo verificada de gu.se,"Department of Infectious Diseases, Institute for Biomedicine, Sahlgrenska Academy of the University"
