id_gs,idco,nombre_coautor,dominio,cargo
LEEYFekAAAAJ,jdkZa1IAAAAJ,Gustavo Henrique Mendes Brito,Dirección de correo verificada de docente.evangelicagoianesia.edu.br,Faculdade Evangélica de Goianésia
LEEYFekAAAAJ,nlHqs8gAAAAJ,Petr Kohout,Dirección de correo verificada de ibot.cas.cz,Academy of Sciences of the Czech Republic
LEEYFekAAAAJ,Qonu0doAAAAJ,JESSICA DUCHICELA,Dirección de correo verificada de espe.edu.ec,UNIVERSIDAD DE LAS FUERZAS ARMADAS - ESPE
LEEYFekAAAAJ,0Pl8Q1EAAAAJ,Johan van den Hoogen,Dirección de correo verificada de usys.ethz.ch,"Researcher, ETH Zürich"
LEEYFekAAAAJ,kYrhqAgAAAAJ,Minerva García-Carmona,Dirección de correo verificada de umh.es,"PhD student, Universidad Miguel Hernández"
LEEYFekAAAAJ,HWdyL1sAAAAJ,Fuensanta Garcia,Dirección de correo verificada de umh.es,Departamento de Agroquimica y Medio Ambiente UMH
LEEYFekAAAAJ,zD59coAAAAAJ,Mike Anderson Corazon Guivin,Dirección de correo verificada de unsm.edu.pe,Universidad Nacional de San Martín-Tarapoto
LEEYFekAAAAJ,poCAbWkAAAAJ,María Isabel Mujica P,Dirección de correo verificada de bio.puc.cl,"Departamento de Ecología, Pontificia Universidad Católica de Chile"
2B6_y20AAAAJ,BCSv68EAAAAJ,Joaquin Gairín Sallán,Dirección de correo verificada de uab.cat,Universitat Autónoma de Barcelona
2B6_y20AAAAJ,IukXT_gAAAAJ,Leopoldo Lopez,Dirección de correo verificada de utalca.cl,Universidad de Talca
2B6_y20AAAAJ,Zm6JHCsAAAAJ,Rodolfo Schmal,Dirección de correo verificada de utalca.cl,"Ingeniero Civil Industrial, Master en Informática; académico de la Universidad de Talca"
2B6_y20AAAAJ,6UaHQvYAAAAJ,Oswaldo Leyva Cordero,Dirección de correo verificada de uanl.mx,"Universidad Autónoma de Nuevo León, Facultad de Ciencias Políticas y Relaciones Internacionales"
2B6_y20AAAAJ,-X5hg4YAAAAJ,Abraham Alfredo Hernández Paz,Dirección de correo verificada de uanl.mx,"Director de la Facultad de Ciencias Políticas y Relaciones Internacionales de la Universidad Autónoma de Nuevo León, Miembro del Sistema Nacional de Investigadores Nivel I, Miembro del Cuerpo Académico Gestión y Política Educativa"
2B6_y20AAAAJ,h6upOf0AAAAJ,Óscar Arias-Rojas,Dirección de correo verificada de uc.cl,Magíster Economía Aplicada (DII-Universidad de Chile)
2B6_y20AAAAJ,GaoxiDcAAAAJ,Tamara Márquez,Dirección de correo verificada de santotomas.cl,"Professor, Universidad Santo Tomás, Talca, Chile"
2B6_y20AAAAJ,ATFF7ikAAAAJ,Francisco Ganga Contreras,Dirección de correo verificada de academicos.uta.cl,Universidad de Tarapacá
2B6_y20AAAAJ,3AwIgy0AAAAJ,Jose Tejada Fernandez,Dirección de correo verificada de uab.cat,Universidad Autónoma de Barcelona
2B6_y20AAAAJ,u9nGDIYAAAAJ,Diego Castro,Dirección de correo verificada de uab.cat,UAB
2B6_y20AAAAJ,C5rbflwAAAAJ,NIBALDO BENAVIDES MORENO,Dirección de correo verificada de utalca.cl,Universidad de Talca
v1S3-soAAAAJ,dKzw_s0AAAAJ,Juan Luis Allendes,Dirección de correo verificada de bioecos.cl,Bioecos
v1S3-soAAAAJ,pkfRv9YAAAAJ,Audrey Grez,Dirección de correo verificada de u.uchile.cl,"Prof. Titular, Universidad de Chile"
v1S3-soAAAAJ,sfRXr4EAAAAJ,Gonzalo Ossa,Dirección de correo verificada de uc.cl,ConserBat EIRL
v1S3-soAAAAJ,hHhpUB8AAAAJ,Silvio Macias,Dirección de correo verificada de bio.tamu.edu,Texas A&M University
v1S3-soAAAAJ,0ZSa-l8AAAAJ,Tania Zaviezo,Dirección de correo verificada de uc.cl,"Profesor of Entomology, Pontificia Universidad Católica de Chile"
v1S3-soAAAAJ,nPBY5u4AAAAJ,María Paz Acuña-Ruz,Dirección de correo verificada de csiro.au,Csiro-Chile
v1S3-soAAAAJ,jVVj4VMAAAAJ,Andrea Silva,Dirección de correo verificada de uach.cl,Universidad Austral de Chile
v1S3-soAAAAJ,H3JArYIAAAAJ,Rubén M Barquez,Dirección de correo verificada de csnat.unt.edu.ar,CONICET
v1S3-soAAAAJ,acCkC6gAAAAJ,Danny Rojas,Dirección de correo verificada de javerianacali.edu.co,Department of Natural Sciences and Mathematics - Pontificia Universidad Javeriana Cali
v1S3-soAAAAJ,xl3lvzcAAAAJ,Francisco T. Peña-Gómez,Dirección de correo verificada de ug.uchile.cl,"Instituto de Ecología y Biodiversidad, Facultad de Ciencias, Universidad de Chile"
jlpbJJYAAAAJ,bg7ViDUAAAAJ,Eva Vallejos-Vidal,Dirección de correo verificada de uab.cat,Universidad Autónoma de Barcelona
jlpbJJYAAAAJ,Tdg4vkYAAAAJ,Miguel E Castro,Dirección de correo verificada de upr.edu,"Professor of Chemistry, The University of Puerto Rico at Mayaguez"
MtnRhqUAAAAJ,VgYNv6gAAAAJ,Bernabé Santelices,Dirección de correo verificada de bio.puc.cl,Pontificia Universidad Católica deChile
MtnRhqUAAAAJ,EgT_3ckAAAAJ,Alexis Espinoza-Salinas,Dirección de correo verificada de santotomas.cl,Laboratorio de Fisiología del Ejercicio - Escuela de Kinesiología -Universidad Santo Tomás
MtnRhqUAAAAJ,4pz-zQMAAAAJ,Carlos-Alberto Calvache-Mora,Dirección de correo verificada de ibero.edu.co,Investigador Principal - Corporación Universitaria Iberoamericana
MtnRhqUAAAAJ,iITBNAcAAAAJ,Vilma Quitral,Dirección de correo verificada de santotomas.cl,Académico de Universidad Santo Tomás
MtnRhqUAAAAJ,6dCqjoMAAAAJ,CARLOS ALBERTO CALVACHE MORA,Dirección de correo verificada de iberoamericana.edu.co,"Profesor de Fonoaudiología, Corporación Universitaria Iberoamericana"
ai3xkzMAAAAJ,HA_4nmUAAAAJ,Rodrigo Hucke-Gaete,Dirección de correo verificada de uach.cl,"Instituto de Ciencias Marinas y Limnológicas, Universidad Austral de Chile"
ai3xkzMAAAAJ,KO9vvkQAAAAJ,Mariana F. Nery,Dirección de correo verificada de unicamp.br,Universidade Estadual de Campinas
ai3xkzMAAAAJ,OP0ZdHUAAAAJ,Alejandro Pablo Sabat,Dirección de correo verificada de u.uchile.cl,"Profesor Titular, Universidad de Chile"
ai3xkzMAAAAJ,e1MOL8oAAAAJ,Mathias Hüne,Dirección de correo verificada de centroicea.org,Centro ICEA
ai3xkzMAAAAJ,7_h7ntEAAAAJ,Eduardo Secchi,Dirección de correo verificada de furg.br,Universidade Federal do Rio Grande-FURG
kxPA_igAAAAJ,PQix8vkAAAAJ,Carlos René Rodríguez Garcés,Dirección de correo verificada de ubiobio.cl,Universidad del Bío-Bío
3x3B4fAAAAAJ,HEFa7TgAAAAJ,Veronica Gómez-Urrutia,Dirección de correo verificada de uautonoma.cl,"Docente e Investigadora, Universidad Autónoma de Chile"
3x3B4fAAAAAJ,IjMEjmEAAAAJ,Lady Sthefany Bastías Bastías,Dirección de correo verificada de utalca.cl,"Doctorante, Universidad de Talca, Chile"
3x3B4fAAAAAJ,-cRDnjoAAAAJ,Marcelo Valenzuela Cáceres,Dirección de correo verificada de udla.cl,Universidad de Las Américas
3x3B4fAAAAAJ,wo4pep0AAAAJ,Adolfo Berrios,Dirección de correo verificada de uautonoma.cl,Universidad Autónoma de Chile
3x3B4fAAAAAJ,BizWIZkAAAAJ,Jaime A. Gonzalez. G,Dirección de correo verificada de cloud.uautonoma.cl,Universidad Autónoma de Chile
rl6UuJYAAAAJ,14QQq0cAAAAJ,Cristian Garay vera,Dirección de correo verificada de usach.cl,Universidad de Santiago de Chile
rl6UuJYAAAAJ,tdDj4iEAAAAJ,Carlos Manuel Toledo,Dirección de correo verificada de santafe-conicet.gov.ar,Consejo Nacional de Investigaciones Científicas y Técnicas
EgT_3ckAAAAJ,t7uOwVEAAAAJ,Cristian Cofre Bolados,Dirección de correo verificada de usach.cl,Escuela de Ciencias de la Actividad Física Universidad de Santiago
EgT_3ckAAAAJ,ajL_dRYAAAAJ,Giovanny Arenas Sánchez,Dirección de correo verificada de santotomas.cl,"Laboratorio de Fisiología del Ejercicio, Escuela de Kinesiología, Universidad Santo Tomás, Santiago"
EgT_3ckAAAAJ,qSBvfx8AAAAJ,Jose Antonio Gonzalez-Jurado (ORCI...,Dirección de correo verificada de upo.es,"Universidad Pablo de Olavide, Sevilla, España"
EgT_3ckAAAAJ,Lp_rQM0AAAAJ,Edgardo Molina Sotomayor,Dirección de correo verificada de umce.cl,Universidad Metropolitana Cs. de la Educación
EgT_3ckAAAAJ,MtnRhqUAAAAJ,Marcelo Bobadilla,Dirección de correo verificada de santotomas.cl,universidad santo Tomás
EgT_3ckAAAAJ,l1OX6bQAAAAJ,Claudio Farias-Valenzuela,Dirección de correo verificada de usach.cl,Universidad de Santiago de Chile-UDLA
EgT_3ckAAAAJ,XmjurTEAAAAJ,Pedro Valdivia-Moral,Dirección de correo verificada de ugr.es,University of Granada
EgT_3ckAAAAJ,e_D6W2MAAAAJ,Tomas Herrera-Valenzuela,Dirección de correo verificada de usach.cl,"Laboratorio de Ciencias de la Actividad Física, el Deporte y la Salud, Facultad de Ciencias Médicas. Universidad de Santiago de Chile, USACH, Chile"
EgT_3ckAAAAJ,c9vCxn4AAAAJ,Rodrigo Ramirez-Campillo,Dirección de correo verificada de unab.cl,Exercise and Rehabilitation Sciences Laboratory. School of Physical Therapy. Faculty of
EgT_3ckAAAAJ,MOuzN_kAAAAJ,Alexis Díaz-Vegas,Dirección de correo verificada de sydney.edu.au,"Metabolic Cybernetics Lab, The Charles Perkins Centre | The University of Sydney"
EgT_3ckAAAAJ,87WjJmoAAAAJ,"Alvarez-Arangua,  S.",Dirección de correo verificada de uandresbello.edu,"Docente, Universidad Andres Bello"
EgT_3ckAAAAJ,Km1XYVsAAAAJ,ciro brito,Dirección de correo verificada de ufjf.edu.br,Universidade Federal de Juiz de Fora
EgT_3ckAAAAJ,92jAdf4AAAAJ,igor cigarroa,Dirección de correo verificada de santotomas.cl,"Escuela de kinesiología, Facultad de Salud, UST Los Ángeles Chile"
EgT_3ckAAAAJ,slRHlt8AAAAJ,Revista de la Universidad Industrial de...,Dirección de correo verificada de uis.edu.co,Universidad Industrial de Santander
EgT_3ckAAAAJ,a-rAHcAAAAAJ,Héctor Fuentes-Barria,Dirección de correo verificada de uandresbello.edu,Universidad Andrés Bello
NADfikgAAAAJ,8-YaNKkAAAAJ,Angélica Silva-Ríos,Dirección de correo verificada de santotomas.cl,Universidad Santo Tomás
dBfb_BEAAAAJ,pxdV-mYAAAAJ,Norman López Velásquez,Dirección de correo verificada de cuc.edu.co,Universidad de La Costa
dBfb_BEAAAAJ,LuHNzy0AAAAJ,Marcio Soto-Añari,Dirección de correo verificada de ucsp.edu.pe,"Universidad Católica San Pablo, Arequipa, Perú"
dBfb_BEAAAAJ,ssi-OUkAAAAJ,LOIDA CAMARGO CAMARGO,Dirección de correo verificada de unicartagena.edu.co,Profesor Neurofisiología y neurociencias Universidad de Cartagena. Profesora de Neurología
dBfb_BEAAAAJ,GUuloQ8AAAAJ,Maria F. Porto T,Dirección de correo verificada de cuc.edu.co,"Universidad de la Costa, CUC"
dBfb_BEAAAAJ,-JIik1EAAAAJ,Marcos Domic-Siede,Dirección de correo verificada de uc.cl,"Escuela de Psicología, Universidad Católica del Norte"
W3dQzqUAAAAJ,6gncAv0AAAAJ,Robert Lensink,Dirección de correo verificada de rug.nl,"Professor of Finance and Financial Markets, University of Groningen"
W3dQzqUAAAAJ,RNe3WWEAAAAJ,"Trejo-Pech, Carlos Omar",Dirección de correo verificada de utk.edu,The University of Tennessee at Knoxville
W3dQzqUAAAAJ,dw2gSGkAAAAJ,Roselia Servín-Juárez,Dirección de correo verificada de colpos.mx,Colegio de Postgraduados
W3dQzqUAAAAJ,CXHaMVYAAAAJ,Niels Hermes,Dirección de correo verificada de rug.nl,"Professor of International Finance, Faculty of Economics and Business, University of Groningen"
erGthQEAAAAJ,3o_C118AAAAJ,Luis Cárcamo Ulloa,Dirección de correo verificada de uach.cl,Instituto de Comunicación Social. Universidad Austral de Chile. Revista Comunicar
erGthQEAAAAJ,XBbwrlAAAAAJ,Oscar Munoz Villegas,Dirección de correo verificada de udd.cl,MBA; Magister en Gestión Cultural; Licenciado en Comunicación y Ciencias de la Administración
erGthQEAAAAJ,o8rDcl4AAAAJ,Paulo Contreras,Dirección de correo verificada de uach.cl,Académico Universidad Austral de Chile
3DD0HlsAAAAJ,LUdizE8AAAAJ,Marco A. Méndez,Dirección de correo verificada de uchile.cl,"Profesor Titular, Facultad de Ciencias, Universidad de Chile"
3DD0HlsAAAAJ,fCJZmKwAAAAJ,Elie Poulin,Dirección de correo verificada de uchile.cl,Universidad de Chile
3DD0HlsAAAAJ,Th2-4-sAAAAJ,Hugo A Benítez,Dirección de correo verificada de ucm.cl,Universidad Católica del Maule
3DD0HlsAAAAJ,M973RxoAAAAJ,Alvaro Zúñiga-Reinoso,Dirección de correo verificada de uni-koeln.de,University of Cologne
3DD0HlsAAAAJ,Fj-T1fYAAAAJ,Jose M. Serrano,Dirección de correo verificada de ciencias.unam.mx,"Facultad de Ciencias, Universidad Nacional Autónoma de México"
3DD0HlsAAAAJ,2nl7uv0AAAAJ,Mario Alvarado-Rybak,Dirección de correo verificada de udla.cl,Universidad de las Américas
3DD0HlsAAAAJ,2vAXZeUAAAAJ,Luis Pastenes Opazo,Dirección de correo verificada de ucm.cl,"Assistant Professor, Universidad Católica del Maule."
3DD0HlsAAAAJ,gkDmXKQAAAAJ,Cristóbal Briceño,Dirección de correo verificada de uchile.cl,"profesor de ciencias veterinaria, Universidad de Chile"
3DD0HlsAAAAJ,lrJ5Qz8AAAAJ,Jhoann Canto Hernández,Dirección de correo verificada de mnhn.cl,Museo Nacional de Historia Natural
3DD0HlsAAAAJ,dRRvawYAAAAJ,César Aguilar Puntriano,Dirección de correo verificada de unmsm.edu.pe,Universidad Nacional Mayor de San Marcos
3DD0HlsAAAAJ,sCvvnuUAAAAJ,James Aparicio,Dirección de correo verificada de mnhn.gob.bo,Museo Nacional de Historia Natural - Colección Boliviana de Fauna
FcRHcdoAAAAJ,FgrbovAAAAAJ,Alfonso Urzúa,Dirección de correo verificada de ucn.cl,"Escuela de Psicología, Universidad Católica del Norte"
FcRHcdoAAAAJ,dKPajW4AAAAJ,Tania Yadira Martínez Rodríguez,Dirección de correo verificada de unal.edu.co,Universidad de Guadalajara
FcRHcdoAAAAJ,7xtQ5vUAAAAJ,Carlos Calderon Carvajal,Dirección de correo verificada de ucn.cl,Universidad Católica del Norte
FcRHcdoAAAAJ,gZ-BT6MAAAAJ,Dr Antonio López-Espinoza,Dirección de correo verificada de cusur.udg.mx,Universidad de Guadalajara  |CUSur | IICAN
FcRHcdoAAAAJ,QENQJvsAAAAJ,Ana Paola Mora Vergara,,
dDxsl4YAAAAJ,PrAFVMQAAAAJ,María José Ubilla Carvajal,Dirección de correo verificada de unab.cl,"Escuela Medicina Veterinaria, Universidad Andrés Bello"
dDxsl4YAAAAJ,bVWIFcEAAAAJ,Francisco Cuevas,Dirección de correo verificada de santotomas.cl,"Profesor Asociado Universidad Santo Tomás, Viña del Mar"
dDxsl4YAAAAJ,m9Sy2F0AAAAJ,Alvaro Opazo,Dirección de correo verificada de santotomas.cl,"Associate Professor, PhD, Universidad Santo Tomas"
8-YaNKkAAAAJ,NADfikgAAAAJ,Manuel Nibaldo del Campo Rivas,Dirección de correo verificada de santotomas.cl,Universidad Santo Tomás
QfseitcAAAAJ,BN2RXTUAAAAJ,Claudio E Bustos Navarrete,Dirección de correo verificada de udec.cl,"Department of Psychology, Universidad de Concepción"
