id_gs,idco,nombre_coautor,dominio,cargo
Z8ByKSIAAAAJ,vokhg0YAAAAJ,Mauricio Sepúlveda Cortés,Dirección de correo verificada de ci2ma.udec.cl,"CI²MA & DIM, Universidad de Concepción"
Z8ByKSIAAAAJ,D6wcghgAAAAJ,Sergio Caucao,Dirección de correo verificada de ucsc.cl,"Assistant Professor, Departamento de Matemática y Física Aplicadas, Universidad Católica de la"
Z8ByKSIAAAAJ,boIv-lAAAAAJ,Raimund Bürger,Dirección de correo verificada de ing-mat.udec.cl,"Profesor Titular, Universidad de Concepción"
Z8ByKSIAAAAJ,8uzNMJ8AAAAJ,Nitesh Verma,Dirección de correo verificada de res.iist.ac.in,Indian Institute of Space Science and Technology
7jAMWuYAAAAJ,KEXI5dIAAAAJ,Eduardo Fernández-Medina (ORCID:...,Dirección de correo verificada de uclm.es,University of Castilla-La Mancha
7jAMWuYAAAAJ,M91TyJcAAAAJ,Mario Piattini (ORCID: 0000-0002-721...,Dirección de correo verificada de uclm.es,Full Professor (UCLM)
7jAMWuYAAAAJ,yn7bEOwAAAAJ,Angélica Caro,Dirección de correo verificada de ubiobio.cl,Universidad del Bío-Bío
7jAMWuYAAAAJ,WuUrGJIAAAAJ,Ignacio Velásquez,Dirección de correo verificada de uc.cl,"Pontificia Universidad Católica de Chile, Universidad del Bío-Bío"
7jAMWuYAAAAJ,5QoqpWUAAAAJ,Ismael Caballero (ORCID: 0000-0002-...,Dirección de correo verificada de uclm.es,"Associate Professor, University of Castilla La Mancha (https://ror.org/05r78ng12)"
7jAMWuYAAAAJ,-Ihy2bkAAAAJ,Cinzia Cappiello,Dirección de correo verificada de polimi.it,"Dipartimento di Elettronica, Informazione e Bioingegneria - Politecnico di Milano"
7jAMWuYAAAAJ,l8BfIEoAAAAJ,Gastón Márquez,Dirección de correo verificada de usm.cl,PhD in Informatics Engineering
7jAMWuYAAAAJ,bbrI5gQAAAAJ,David G. Rosado (ORCID: 0000-0003-...,Dirección de correo verificada de uclm.es,Titular de Universidad - Universidad de Castilla-La Mancha
XHEBHIsAAAAJ,qB8X6sUAAAAJ,Patricio Orellana Palma,Dirección de correo verificada de userena.cl,Universidad de La Serena
WV3YhakAAAAJ,XzL2VuQAAAAJ,María Margarita Chiang Vega,Dirección de correo verificada de ubiobio.cl,"Doctora en Recursos Humanos, Universidad del Bio Bio, Chile"
WV3YhakAAAAJ,5j2Ez7AAAAAJ,Antonio Núñez Partido,Dirección de correo verificada de comillas.edu,Universidad Pontificia Comillas
WV3YhakAAAAJ,ovclvGcAAAAJ,maria josé martín rodrigo,Dirección de correo verificada de comillas.edu,Universidad Pontificia Comillas
WV3YhakAAAAJ,fxqXveAAAAAJ,Ricard Huerta,Dirección de correo verificada de uv.es,Universitat de València
y1lcwVEAAAAJ,7FNfdxgAAAAJ,Gabriel N. Gatica,Dirección de correo verificada de ci2ma.udec.cl,"Professor and Researcher, CI²MA and Departamento de Ingenieria Matematica, Universidad de Concepcion"
y1lcwVEAAAAJ,X2d-6CEAAAAJ,Ricardo Ruiz Baier,Dirección de correo verificada de monash.edu,"School of Mathematics, Monash University"
y1lcwVEAAAAJ,8dHREY4AAAAJ,Francisco-Javier Sayas,Dirección de correo verificada de math.udel.edu,"Professor of Mathematics, University of Delaware"
y1lcwVEAAAAJ,saHywIcAAAAJ,Giordano Tierra,Dirección de correo verificada de unt.edu,"Assistant Professor, University of North Texas"
y1lcwVEAAAAJ,eYRpOb8AAAAJ,Salim Meddahi,Dirección de correo verificada de uniovi.es,"Professor, Universidad de Oviedo"
010wbxAAAAAJ,Wk2naEgAAAAJ,José R. Espinoza,Dirección de correo verificada de udec.cl,"Professor, Electrical Engineering Department, Universidad de Concepción"
010wbxAAAAAJ,YwQuZr0AAAAJ,Javier Munoz,Dirección de correo verificada de utalca.cl,Universidad de Talca
010wbxAAAAAJ,ki2DjVkAAAAJ,Carlos R. Baier,Dirección de correo verificada de utalca.cl,"Departamento de Ingeniería Eléctrica, Universidad de Talca"
010wbxAAAAAJ,aa-NCokAAAAJ,Jaime Addin Rohten,Dirección de correo verificada de ubiobio.cl,Universidad del Bío-Bío
010wbxAAAAAJ,xMmVZ4sAAAAJ,Johan Guzman,Dirección de correo verificada de ieee.org,Profesor Asociado Departamento de Ingeniería Eléctrica Universidad del Bío Bío
010wbxAAAAAJ,_ZXZKREAAAAJ,Eduardo Espinosa Neira,Dirección de correo verificada de ucsc.cl,Universidad Católica de la Santísima Concepción - Depto. de Ing. Eléctrica - Profesor Asistente
010wbxAAAAAJ,FOKLmaQAAAAJ,Marco Esteban Rivera Abarca,Dirección de correo verificada de utalca.cl,"Full Professor, Department of Electrical Engineering, Universidad de Talca"
010wbxAAAAAJ,6O2aO7IAAAAJ,Miguel Torres,Dirección de correo verificada de uoh.cl,"Instituto de Ciencias de la Ingeniería, Universidad de O'Higgins"
010wbxAAAAAJ,Q8zcX4wAAAAJ,Cristian Duran-Faundez,Dirección de correo verificada de ubiobio.cl,"Department of Electrical and Electronic Engineering, University of the Bío-Bío"
010wbxAAAAAJ,vo5bd2UAAAAJ,Victor Cardenas,Dirección de correo verificada de uaslp.mx,"Universidad Autonoma de San Luis Potosi, Facultad de Ingeniería"
010wbxAAAAAJ,oVygrIcAAAAJ,Diego E. Arias,Dirección de correo verificada de asu.edu,"PhD (c), Biological and Health Systems Engineering at Arizona State University"
yn7bEOwAAAAJ,7jAMWuYAAAAJ,Alfonso Rodríguez Ríos (orcid: 0000-0...,Dirección de correo verificada de ubiobio.cl,"Associate Professor of Computer Science and Information Technologies, University of Bio Bio, Chillán"
yn7bEOwAAAAJ,M91TyJcAAAAJ,Mario Piattini (ORCID: 0000-0002-721...,Dirección de correo verificada de uclm.es,Full Professor (UCLM)
yn7bEOwAAAAJ,5QoqpWUAAAAJ,Ismael Caballero (ORCID: 0000-0002-...,Dirección de correo verificada de uclm.es,"Associate Professor, University of Castilla La Mancha (https://ror.org/05r78ng12)"
yn7bEOwAAAAJ,WuUrGJIAAAAJ,Ignacio Velásquez,Dirección de correo verificada de uc.cl,"Pontificia Universidad Católica de Chile, Universidad del Bío-Bío"
yn7bEOwAAAAJ,DFRWEcYAAAAJ,Mª Ángeles Moraga,Dirección de correo verificada de uclm.es,University of Castilla-La Mancha
yn7bEOwAAAAJ,-Ihy2bkAAAAJ,Cinzia Cappiello,Dirección de correo verificada de polimi.it,"Dipartimento di Elettronica, Informazione e Bioingegneria - Politecnico di Milano"
yn7bEOwAAAAJ,Mz4IbXgAAAAJ,Emilia Mendes,Dirección de correo verificada de bth.se,"Full Professor, Blekinge Institute of Technology, Sweden"
yn7bEOwAAAAJ,7xBNNsMAAAAJ,Luis Ortega-Ruiz,Dirección de correo verificada de alumnos.ubiobio.cl,Departamento de Ciencias de la Computación y Tecnologías de Información Universidad del Bío - Bío
yn7bEOwAAAAJ,ARCkK-gAAAAJ,Alfonso Enrique Rodríguez Ríos,Dirección de correo verificada de ubiobio.cl,
yn7bEOwAAAAJ,SwJ6rzIAAAAJ,Carola Andrea Figueroa Flores,Dirección de correo verificada de ubiobio.cl,académica del Departamento de Ciencias de la Computación y Tecnologías de la Información
eePGXXkAAAAJ,W5MzYscAAAAJ,Yannay Casas Ledon,Dirección de correo verificada de udec.cl,"Associate professor, University of Concepción"
eePGXXkAAAAJ,O6GjJ30AAAAJ,"Investigadora Auxiliar, PhD Lizet Rodri...",Dirección de correo verificada de uclv.edu.cu,"Universidad Central ""Marta Abreu"" de Las Villas"
eePGXXkAAAAJ,uC1n89cAAAAJ,Frederik Ronsse,Dirección de correo verificada de UGent.be,Ghent University
eePGXXkAAAAJ,PpmXgzsAAAAJ,Oscar Gómez-Cápiro,Dirección de correo verificada de udec.cl,Max Planck Institute for Chemical Energy Conversion
eePGXXkAAAAJ,uiBjQoAAAAAJ,claudio zaror,Dirección de correo verificada de udec.cl,Universidad de Concepcion
eePGXXkAAAAJ,YGl2mXYAAAAJ,Joan Manuel Rodriguez-Diaz,Dirección de correo verificada de utm.edu.ec,Universidad Técnica de Manabí
eePGXXkAAAAJ,FnfDXo4AAAAJ,Alejandro Karelovic,Dirección de correo verificada de udec.cl,"Chemical Engineering Department, Universidad de Concepción, Chile"
eePGXXkAAAAJ,bf-grxkAAAAJ,Filip M G Tack,Dirección de correo verificada de ugent.be,"Professor in biogeochemistry of trace elements, Ghent University"
6bJ02OAAAAAJ,RfTG9iIAAAAJ,John Willmer Escobar,Dirección de correo verificada de correounivalle.edu.co,Titular Professor - Universidad del Valle
6bJ02OAAAAAJ,2IPL4XIAAAAJ,Paolo Toth,Dirección de correo verificada de unibo.it,Università di Bologna
6bJ02OAAAAAJ,fsYVU1IAAAAJ,Wilson Adarme Jaimes,Dirección de correo verificada de unal.edu.co,Universidad Nacional de Colombia
6bJ02OAAAAAJ,hIl4ixAAAAAJ,Carlos Contreras-Bolton,Dirección de correo verificada de udec.cl,Universidad de Concepción
6bJ02OAAAAAJ,wFNROYoAAAAJ,Daniel Morillo Torres,Dirección de correo verificada de javerianacali.edu.co,"Profesor, Pontificia Universidad Javeriana - Cali, ORCID 0000-0001-7731-1104"
6bJ02OAAAAAJ,BKfPimQAAAAJ,David Álvarez Martínez,Dirección de correo verificada de uniandes.edu.co,"Industrial Engineering, Universidad de Los Andes - Colombia"
6bJ02OAAAAAJ,EiOw_WMAAAAJ,Valentina Cacchiani,Dirección de correo verificada de unibo.it,"DEI, University of Bologna"
1g2VAeYAAAAJ,r-5FUH8AAAAJ,Fernando Díez,Dirección de correo verificada de uam.es,"Senior Lecturer, Universidad Autónoma de Madrid"
1g2VAeYAAAAJ,iCMJ360AAAAJ,Iván Cantador,Dirección de correo verificada de uam.es,"Associate Professor of Computer Science, Universidad Autónoma de Madrid, Spain"
1g2VAeYAAAAJ,jekP1YYAAAAJ,Alejandro Bellogin (ORCID: 0000-000...,Dirección de correo verificada de uam.es,Universidad Autónoma de Madrid (ROR 01cby8j38)
1g2VAeYAAAAJ,qskMTlMAAAAJ,Ignacio Fernández-Tobías,Dirección de correo verificada de uam.es,Universidad Autónoma de Madrid
1g2VAeYAAAAJ,4kY9Gg4AAAAJ,Hector Valdes-Gonzalez,Dirección de correo verificada de udd.cl,Universidad del Desarrollo
1g2VAeYAAAAJ,TDIliDQAAAAJ,DIEGO ALBERTO ARACENA PIZARRO,Dirección de correo verificada de academicos.uta.cl,Profesor Ing. MSc y Dr(c) en Computación e Informática
1g2VAeYAAAAJ,wbMaSPYAAAAJ,Salvador Sánchez-Alonso,Dirección de correo verificada de uah.es,"Associate professor, University of Alcala"
1g2VAeYAAAAJ,4X5fWBoAAAAJ,Víctor Hugo Menéndez Domínguez,Dirección de correo verificada de correo.uady.mx,"Universidad Autónoma de Yucatán, México"
1g2VAeYAAAAJ,cjvHvLIAAAAJ,Christian Vidal Castro,Dirección de correo verificada de ubiobio.cl,Universidad del Bío-Bío
1g2VAeYAAAAJ,Q353ZyMAAAAJ,Patricio Galdames,Dirección de correo verificada de ubiobio.cl,Universidad del Bio-Bio
1g2VAeYAAAAJ,NF4oLaoAAAAJ,Elizabeth Eliana Grandón Toledo,Dirección de correo verificada de ubiobio.cl,Universidad del Bio-Bio
1g2VAeYAAAAJ,YI1ZzkIAAAAJ,Claudia Zapata,Dirección de correo verificada de pucp.pe,Pontificia Universidad Católica del Perú
1g2VAeYAAAAJ,UlF-3osAAAAJ,Jose Antonio Pow-Sang,Dirección de correo verificada de pucp.pe,Pontificia Universidad Católica del Perú (PUCP)
1g2VAeYAAAAJ,zaQzxsYAAAAJ,Ruth Cobos,Dirección de correo verificada de uam.es,Universidad Autonoma de Madrid
1g2VAeYAAAAJ,Uoj59Y4AAAAJ,Cristhian Aguilera,Dirección de correo verificada de ubiobio.cl,Ubio bio
1g2VAeYAAAAJ,Z1WGV5EAAAAJ,Fabián Pierart,Dirección de correo verificada de ubiobio.cl,Universidad del Bío-Bío
x0rvdeUAAAAJ,qci5zQsAAAAJ,Carlos Rubio-Bellido,Dirección de correo verificada de us.es,Profesor del Departamento de Construcciones Arquitectónicas II. Universidad de Sevilla
x0rvdeUAAAAJ,FI_NbZEAAAAJ,Maureen Trebilcock,Dirección de correo verificada de ubiobio.cl,"Profesora Titular, Universidad del Bio-Bio, Chile"
x0rvdeUAAAAJ,zgGWSUMAAAAJ,JOSE MARIA CALAMA RODRIGUEZ,Dirección de correo verificada de us.es,Catedrático de Construcciones Arquitectónicas de la Universidad de Sevilla
x0rvdeUAAAAJ,445tb74AAAAJ,Jaime Soto Muñoz,Dirección de correo verificada de ubiobio.cl,Universidad del Bío-Bío
x0rvdeUAAAAJ,s9R5nU8AAAAJ,Lucas Ariza,Dirección de correo verificada de uniandes.edu.co,Profesor asistente. Universidad de los Andes. Bogotá. Colombia
x0rvdeUAAAAJ,lMcpsDgAAAAJ,Clemente Rubio-Manzano,Dirección de correo verificada de ubiobio.cl,Universidad del Bío Bío (Chile)
eHvT6xEAAAAJ,aJHQ4PwAAAAJ,Gustavo Lima,Dirección de correo verificada de udec.cl,Universidad de Concepción
eHvT6xEAAAAJ,2_3h-MUAAAAJ,Esteban Fernando Sepúlveda Gómez,Dirección de correo verificada de udec.cl,Universidad de Concepción
eHvT6xEAAAAJ,AoOX-SUAAAAJ,Guilherme B. Xavier,Dirección de correo verificada de liu.se,Linköpings Universitet
eHvT6xEAAAAJ,9icIeGAAAAAJ,Adan Cabello,Dirección de correo verificada de us.es,"Professor of Physics, University of Seville"
eHvT6xEAAAAJ,Y7eCcV8AAAAJ,Jaime Cariñe,Dirección de correo verificada de ucsc.cl,Universidad Católica de la Santísima Concepción
eHvT6xEAAAAJ,1buc6PMAAAAJ,Aldo Delgado Hidalgo,Dirección de correo verificada de udec.cl,Universidad de Concepción
eHvT6xEAAAAJ,B31qY9UAAAAJ,Johanna Figueroa Barra,Dirección de correo verificada de udec.cl,Doctora en Ciencias Físicas
eHvT6xEAAAAJ,ceeVQJMAAAAJ,Sebastian Etcheverry,Dirección de correo verificada de icfo.net,ICFO
eHvT6xEAAAAJ,ZlcpF-gAAAAJ,Daniel Martínez,Dirección de correo verificada de udec.cl,"Postdoc, Universidad de Concepción"
eHvT6xEAAAAJ,u2YhvYsAAAAJ,W. A. T. Nogueira,Dirección de correo verificada de ice.ufjf.br,"Professor Adjunto, Departamento de Física, Universidade Federal de Juiz de Fora."
eHvT6xEAAAAJ,nJCb-fUAAAAJ,Roman Eduardo Castaneda Sepulveda,Dirección de correo verificada de unal.edu.co,Universidad Nacional de Colombia
eHvT6xEAAAAJ,6YDZBwgAAAAJ,Carlos Saavedra,Dirección de correo verificada de cefop.udec.cl,"Center for Optics and Photonics, Universidad de Concepción"
eHvT6xEAAAAJ,cO7xhnMAAAAJ,Giuseppe Vallone,Dirección de correo verificada de dei.unipd.it,"Associate Professor, Department of Information Engineering, University of Padova"
eHvT6xEAAAAJ,8FQwdiwAAAAJ,Marcin Pawłowski,Dirección de correo verificada de univ.gda.pl,
eHvT6xEAAAAJ,j0HpcLUAAAAJ,Máté Farkas,Dirección de correo verificada de icfo.eu,"Post-doctoral researcher, ICFO"
eHvT6xEAAAAJ,jCkHDZ8AAAAJ,Paolo Villoresi,Dirección de correo verificada de unipd.it,Professor of Experimental Physics - University of Padova
eHvT6xEAAAAJ,tRxVpaUAAAAJ,Miguel Figueroa,Dirección de correo verificada de udec.cl,"Professor of Electrical Engineering, Universidad de Concepcion"
eHvT6xEAAAAJ,GDrahf0AAAAJ,Thiago Ferreira da Silva,Dirección de correo verificada de inmetro.gov.br,"Pesquisador da Divisão de Metrologia Óptica, Instituto Nacional de Metrologia, Qualidade e Tecnologia"
eHvT6xEAAAAJ,aBBl37EAAAAJ,Peter WR Connolly,Dirección de correo verificada de eggandspoon.com,Heriot-Watt University
