id_gs,idco,nombre_coautor,dominio,cargo
1nTAQfsAAAAJ,pwL_3ukAAAAJ,Alejandro H. Buschmann,Dirección de correo verificada de ulagos.cl,"Centro i-mar, Universidad de Los Lagos"
1nTAQfsAAAAJ,RXKRg74AAAAJ,Jenni Stanley,Dirección de correo verificada de waikato.ac.nz,"Senior Lecturer, University of Waikato, New Zealand"
1nTAQfsAAAAJ,wFTIxz4AAAAJ,Patricio Hernáez,Dirección de correo verificada de unesp.br,Universidad de Tarapacá
1nTAQfsAAAAJ,Wuei678AAAAJ,Mauricio Cifuentes Navarro,Dirección de correo verificada de vuw.ac.nz,"PhD student, Victoria University of Wellington"
1nTAQfsAAAAJ,JGCbLoIAAAAJ,Cristina Dorador,Dirección de correo verificada de uantof.cl,University of Antofagasta
SaoUt94AAAAJ,hlLlDAMAAAAJ,Roger Hughes,Dirección de correo verificada de bangor.ac.uk,"Emeritus Professor of Zoology, Bangor University"
SaoUt94AAAAJ,VgYNv6gAAAAJ,Bernabé Santelices,Dirección de correo verificada de bio.puc.cl,Pontificia Universidad Católica deChile
SaoUt94AAAAJ,gQHmbqcAAAAJ,Jose Gallardo Matus,Dirección de correo verificada de pucv.cl,"Profesor adjunto, Escuela de Ciencias del Mar, Pontificia Universidad Católica de Valparaíso."
SaoUt94AAAAJ,rAZT3w0AAAAJ,Dave Lunt,Dirección de correo verificada de hull.ac.uk,"Biological and Marine Sciences, University of Hull, UK"
SaoUt94AAAAJ,MilfbzwAAAAJ,Gary R Carvalho,Dirección de correo verificada de bangor.ac.uk,"Professor Molecular Ecology, Bangor University"
SaoUt94AAAAJ,oHzhVGwAAAAJ,Africa Gómez,Dirección de correo verificada de hull.ac.uk,"Senior Lecturer in Evolutionary Biology, University of Hull, UK"
SaoUt94AAAAJ,j9qpO4kAAAAJ,Jorge M. Navarro,Dirección de correo verificada de uach.cl,Universidad Austral de Chile
SaoUt94AAAAJ,7OUaTBEAAAAJ,Roger D. Sepúlveda,Dirección de correo verificada de ecogen.cl,Ecología y Genética Ambiental SPA
SaoUt94AAAAJ,LUdizE8AAAAJ,Marco A. Méndez,Dirección de correo verificada de uchile.cl,"Profesor Titular, Facultad de Ciencias, Universidad de Chile"
SaoUt94AAAAJ,uD2OS1sAAAAJ,Patrick N. Wyse Jackson,Dirección de correo verificada de tcd.ie,"Associate Professor of Geology, Trinity College, Dublin"
SaoUt94AAAAJ,ZizSEH4AAAAJ,Dr. Cristián E. Hernández,Dirección de correo verificada de udec.cl,"Full Professor, Universidad de Concepción"
SaoUt94AAAAJ,pTVqu9oAAAAJ,Sergio Contreras,Dirección de correo verificada de ucsc.cl,Universidad Catolica de la Santisima Concepcion
SaoUt94AAAAJ,JCv1hnQAAAAJ,Christian M. Ibáñez,Dirección de correo verificada de unab.cl,Universidad Andres Bello
SaoUt94AAAAJ,1t1yTcUAAAAJ,Marcelo A. Flores M.,Dirección de correo verificada de uandresbello.edu,Departamento de Ecología y Biodiversidad. Facultad de Ecología y Recursos Naturales. Universidad
SaoUt94AAAAJ,l70tt04AAAAJ,Ricardo Guiñez,Dirección de correo verificada de uantof.cl,Profesor Titular Universidad de Antofagasta
pTVqu9oAAAAJ,iMDCwwIAAAAJ,Gaute Lavik,Dirección de correo verificada de mpi-bremen.de,Max Planck Institute for Marine Microbiology
pTVqu9oAAAAJ,1Kl8WN0AAAAJ,Daniel Rincón Martínez,Dirección de correo verificada de ecopetrol.com.co,Instituto Colombiano del Petróleo - Ecopetrol
pTVqu9oAAAAJ,Z-3j3nwAAAAJ,Guillaume Leduc,Dirección de correo verificada de cerege.fr,CNRS researcher
pTVqu9oAAAAJ,ZizSEH4AAAAJ,Dr. Cristián E. Hernández,Dirección de correo verificada de udec.cl,"Full Professor, Universidad de Concepción"
pTVqu9oAAAAJ,joUPUYkAAAAJ,Kai-Uwe Hinrichs,Dirección de correo verificada de uni-bremen.de,"Professor, University of Bremen, MARUM & Dept. of Geosciences, formerly WHOI"
m4jvShcAAAAJ,9UCD18UAAAAJ,Ivan Arismendi,Dirección de correo verificada de oregonstate.edu,"Associate Professor, Oregon State University"
m4jvShcAAAAJ,ek0cFWMAAAAJ,Rafael Marcé,Dirección de correo verificada de icra.cat,Catalan Institute for Water Research
m4jvShcAAAAJ,C37h5AMAAAAJ,Brooke E. Penaluna,Dirección de correo verificada de usda.gov,"Research Fish Biologist, PNW Research Station USDA Forest Service"
m4jvShcAAAAJ,KjGXGeQAAAAJ,Cristian Echeverria,Dirección de correo verificada de udec.cl,"Professor titular, Universidad de Concepcion"
m4jvShcAAAAJ,V4QxzYYAAAAJ,Daniel Gomez-Uchida,Dirección de correo verificada de udec.cl,"Associate Professor at Departamento de Zoología, Universidad de Concepción"
m4jvShcAAAAJ,3GqFm04AAAAJ,David Tecklin,Dirección de correo verificada de email.arizona.edu,"Research Associate, Universidad Austral de Chile"
m4jvShcAAAAJ,DUsca2wAAAAJ,Ian  A Fleming,Dirección de correo verificada de mun.ca,Memorial University of Newfoundland
m4jvShcAAAAJ,2lZZB4oAAAAJ,Arnoldo Valle-Levinson,Dirección de correo verificada de ufl.edu,University of Florida
m4jvShcAAAAJ,h39DLB4AAAAJ,Carlos Lara,Dirección de correo verificada de ucsc.cl,Universidad Católica de la Santísima Concepción
m4jvShcAAAAJ,27oYl3QAAAAJ,Ricardo Villalba,Dirección de correo verificada de mendoza-conicet.gob.ar,IANIGLA
m4jvShcAAAAJ,dYeZp8QAAAAJ,Antonio Lara,Dirección de correo verificada de uach.cl,"Professor Facultad de Ciencias Forestales y Recursos Naturales, Universidad Austral de Chile"
YXOQkJMAAAAJ,7ZA4mzIAAAAJ,Mario Trigiante,Dirección de correo verificada de polito.it,Politecnico di Torino
YXOQkJMAAAAJ,iFZFi38AAAAJ,Evelyn Rodriguez,,"Universidad Adolfo Ibáñez, Universidad Austral de Chile"
NCXvKt8AAAAJ,AnwmHRkAAAAJ,Eduardo Agosin,Dirección de correo verificada de ing.puc.cl,Pontificia Universidad Catolica de CHile 
NCXvKt8AAAAJ,Knaop0QAAAAJ,Tatiana Giraud,Dirección de correo verificada de u-psud.fr,"DR, CNRS, Universite Paris Sud"
vWcHDZwAAAAJ,kB9A15AAAAAJ,Frédérique Viard,Dirección de correo verificada de umontpellier.fr,CNRS Research Director
vWcHDZwAAAAJ,WnQHH7cAAAAJ,Fernanda X Oyarzun,Dirección de correo verificada de ucsc.cl,Instituto Milenio en Socioecología Costera (SECOS) y UCSC
vWcHDZwAAAAJ,lTcX5WEAAAAJ,Leyla Cardenas,Dirección de correo verificada de uach.cl,Universidad Austral de Chile
vWcHDZwAAAAJ,0cXSHI8AAAAJ,Jean-Charles Leclerc,Dirección de correo verificada de sb-roscoff.fr,"Station Biologique de Roscoff UMR 7144 AD2M, CNRS - Sorbonne Université"
vWcHDZwAAAAJ,jWZ71sEAAAAJ,Carlos Muñoz-Ramírez,Dirección de correo verificada de umce.cl,"Instituto de Entomologia, UMCE"
vWcHDZwAAAAJ,R7_VTGEAAAAJ,Rodrigo Riera,Dirección de correo verificada de ulpgc.es,"BIOCON, IU-ECOAQUA, University of Las Palmas de Gran Canaria (ULPGC)"
vWcHDZwAAAAJ,dipoBusAAAAJ,Dr. Cristian B. Canales-Aguirre,Dirección de correo verificada de ulagos.cl,Universidad de Los Lagos
vWcHDZwAAAAJ,obanmOsAAAAJ,Ivan Vera-Escalona,Dirección de correo verificada de ucsc.cl,Centro de Investigación en Biodiversidad y Ambientes Sustentables (CIBAS). Universidad Católica de
vWcHDZwAAAAJ,4ibKCNwAAAAJ,Florence Tellier,Dirección de correo verificada de ucsc.cl,"Departamento de Ecología, Facultad de Ciencias, Universidad Católica de la Santísima Concepción"
aMXsCrUAAAAJ,XR4vl8cAAAAJ,Carlos Celis-Morales,Dirección de correo verificada de glasgow.ac.uk,"Institute of Cardiovascular and Medical Science, Glasgow University, UK"
aMXsCrUAAAAJ,eS_SYGMAAAAJ,Fanny Petermann-Rocha,Dirección de correo verificada de udp.cl,Universidad Diego Portales
aMXsCrUAAAAJ,WkGN7u4AAAAJ,Claudia Troncoso Pantoja,Dirección de correo verificada de ucsc.cl,Universidad Católica de la Santísima Concepción
aMXsCrUAAAAJ,Vx7kPp8AAAAJ,Cristian Alvarez,Dirección de correo verificada de unab.cl,Universidad Andres Bello
aMXsCrUAAAAJ,tlh0YxkAAAAJ,Carlos Matus Castillo,Dirección de correo verificada de ucsc.cl,Universidad Católica de la Santísima Concepción (Chile)
aMXsCrUAAAAJ,eWXIjwwAAAAJ,Carlos Cristi-Montero,Dirección de correo verificada de pucv.cl,Pontificia Universidad Católica de Valparaiso
aMXsCrUAAAAJ,c9vCxn4AAAAJ,Rodrigo Ramirez-Campillo,Dirección de correo verificada de unab.cl,Exercise and Rehabilitation Sciences Laboratory. School of Physical Therapy. Faculty of
aMXsCrUAAAAJ,mpFXK6YAAAAJ,Jaime Vásquez-Gómez,Dirección de correo verificada de ucm.cl,Universidad Católica del Maule
aMXsCrUAAAAJ,O8xOA28AAAAJ,Fernando Rodriguez-Rodriguez,Dirección de correo verificada de pucv.cl,"Physical Education, Pontificia Universidad Católica de Valparaíso"
aMXsCrUAAAAJ,gBVQKdUAAAAJ,Lorena Mardones Leiva,Dirección de correo verificada de ucsc.cl,
aMXsCrUAAAAJ,mBdG3iEAAAAJ,NICOLAS AGUILAR FARIAS,Dirección de correo verificada de ufrontera.cl,Universidad de La Frontera
aMXsCrUAAAAJ,7UeeIB4AAAAJ,"Robinson Ramírez-Vélez, Ph.D (ORCI...",Dirección de correo verificada de unavarra.es,"Department of Health Sciences, Public University of Navarra"
aMXsCrUAAAAJ,px-UtYcAAAAJ,Lewis Steell,Dirección de correo verificada de glasgow.ac.uk,"PhD Student, University of Glasgow"
aMXsCrUAAAAJ,OiVMzoYAAAAJ,Gabriela Nazar,Dirección de correo verificada de udec.cl,Universidad de Concepción
aMXsCrUAAAAJ,WXlYdusAAAAJ,ANA GABRIELA DIAZ MARTINEZ,Dirección de correo verificada de jmrosal.edu.co,
aMXsCrUAAAAJ,PjCOCvUAAAAJ,Felipe Abad-Colil ,Dirección de correo verificada de uss.cl,Académico Facultad de Ciencias de la Actividad Física Universidad San Sebastian 
aMXsCrUAAAAJ,s5ssxzcAAAAJ,Miguel Angel Martinez Bohorquez,Dirección de correo verificada de uhu.es,Profesor Universidad de Huelva
4ibKCNwAAAAJ,h07etS4AAAAJ,Sylvain Faugeron,Dirección de correo verificada de bio.puc.cl,Pontificia Universidad Catolica de Chile
4ibKCNwAAAAJ,qjDZajsAAAAJ,Myriam Valero,Dirección de correo verificada de sb-roscoff.fr,"DR CNRS, IRL 3614, Station Biologique de Roscoff, CNRS, Sorbonnes Universités, Université Pierre et"
4ibKCNwAAAAJ,9RFU7WcAAAAJ,Christophe Destombe,Dirección de correo verificada de sb-roscoff.fr,"Professeur, Sorbonne Universités, Université Pierre et Marie Curie, Paris 6"
4ibKCNwAAAAJ,a6cSVp4AAAAJ,Juan A. Correa,Dirección de correo verificada de bio.puc.cl,"Professor Departamento de Ecología, Facultad de Ciencias Biológicas, Pontificia Universidad Católica de Chile"
4ibKCNwAAAAJ,S7LDuQ8AAAAJ,Erasmo Macaya Horta,Dirección de correo verificada de oceanografia.udec.cl,Universidad de Concepción
4ibKCNwAAAAJ,cY-A0aMAAAAJ,Fadia Tala,Dirección de correo verificada de ucn.cl,Universidad Católica del Norte
4ibKCNwAAAAJ,g6LidUcAAAAJ,Boris A. López,Dirección de correo verificada de ulagos.cl,"Departamento de Acuicultura y Recursos Agroalimentarios, Universidad de Los Lagos"
4ibKCNwAAAAJ,Js0nhfIAAAAJ,Bernardo R. Broitman,Dirección de correo verificada de uai.cl,"Professor, Departamento de Ciencias, Facultad Artes Liberales, Universidad Adolfo Ibáñez"
4ibKCNwAAAAJ,r3DnKwQAAAAJ,marie-laure Guillemin,Dirección de correo verificada de uach.cl,Instituto de Ciencias Ambientales y Evolutivas Universidad Austral de Chile (marielaure.guillemin
4ibKCNwAAAAJ,hPZ8Y6gAAAAJ,Pilar A. Haye,Dirección de correo verificada de ucn.cl,"Profesor Titular, Departamento de Biología Marina, UCN, Chile."
4ibKCNwAAAAJ,T_ut8sAAAAAJ,Ricardo D. Otaíza,Dirección de correo verificada de ucsc.cl,"Facultad de Ciencias, Universidad Católica de la Santísima Concepción"
4ibKCNwAAAAJ,gDhKt04AAAAJ,Aschwin Engelen,Dirección de correo verificada de ualg.pt,"Marine Microbial Ecology & Biotechnology, Centre for Marine Sciences (CCMAR"
4ibKCNwAAAAJ,8KUQDoIAAAAJ,"Loretto Contreras-Porcia, Loretto Cont...",Dirección de correo verificada de unab.cl,"Full Professor PhD, Departamento de Ecología y Biodiversidad, Universidad Andrés Bello"
4ibKCNwAAAAJ,UwRvc6wAAAAJ,Kai Bischof,Dirección de correo verificada de uni-bremen.de,"Marine Botany, University of Bremen"
4ibKCNwAAAAJ,QGgt-44AAAAJ,Patricia Liliana Gil Kodaka,Dirección de correo verificada de lamolina.edu.pe,Universidad Nacional Agraria La Molina - UNALM
4ibKCNwAAAAJ,0cXSHI8AAAAJ,Jean-Charles Leclerc,Dirección de correo verificada de sb-roscoff.fr,"Station Biologique de Roscoff UMR 7144 AD2M, CNRS - Sorbonne Université"
4ibKCNwAAAAJ,kB9A15AAAAAJ,Frédérique Viard,Dirección de correo verificada de umontpellier.fr,CNRS Research Director
4ibKCNwAAAAJ,vWcHDZwAAAAJ,Antonio Brante,Dirección de correo verificada de ucsc.cl,Universidad Católica de la Santísima Concepción
4ibKCNwAAAAJ,GlWqA_kAAAAJ,Melissa Perez-Alania,Dirección de correo verificada de lamolina.edu.pe,Universidad Nacional Agraria La Molina
4ibKCNwAAAAJ,jI8ORYEAAAAJ,Alonso Vega Reyes,Dirección de correo verificada de ucn.cl,Programa de Doctorado Biologia y Ecologia Aplicada - Universidad Católica del Norte
9OTmJegAAAAJ,vaZiw6IAAAAJ,Byron Byrne,Dirección de correo verificada de eng.ox.ac.uk,"Department of Engineering Science, University of Oxford"
9OTmJegAAAAJ,Y1sVJb4AAAAJ,Guy Houlsby,Dirección de correo verificada de eng.ox.ac.uk,"Professor Emeritus, University of Oxford"
9OTmJegAAAAJ,n5L9IY0AAAAJ,Chris Martin,Dirección de correo verificada de eng.ox.ac.uk,"Department of Engineering Science, University of Oxford"
9OTmJegAAAAJ,4ViTo44AAAAJ,Andrew Brennan,Dirección de correo verificada de dundee.ac.uk,"Senior Lecturer, Civil Engineering, University of Dundee"
9OTmJegAAAAJ,_PYIVgIAAAAJ,Matias Hube,Dirección de correo verificada de ing.puc.cl,"Profesor Asociado, Pontificia Universidad Catolica de Chile"
9OTmJegAAAAJ,kamhqqMAAAAJ,Manuel Mendoza López,Dirección de correo verificada de pumas.iingen.unam.mx,"Universidad Nacional Autonoma de Mexico, Instituto de Ingenieria"
9OTmJegAAAAJ,0ZPLkFYAAAAJ,Jonathan Knappett,Dirección de correo verificada de dundee.ac.uk,"Professor of Civil Engineering, University of Dundee"
9OTmJegAAAAJ,GCGtZhMAAAAJ,Ricardo Moffat,Dirección de correo verificada de ing.uchile.cl,Universidad Adolfo Ibáñez
_ZXZKREAAAAJ,010wbxAAAAAJ,Pedro E. Melín C.,Dirección de correo verificada de ubiobio.cl,Department of Electrical and Electronic Engineering - University of Bío-Bío
_ZXZKREAAAAJ,YwQuZr0AAAAJ,Javier Munoz,Dirección de correo verificada de utalca.cl,Universidad de Talca
_ZXZKREAAAAJ,ki2DjVkAAAAJ,Carlos R. Baier,Dirección de correo verificada de utalca.cl,"Departamento de Ingeniería Eléctrica, Universidad de Talca"
_ZXZKREAAAAJ,aa-NCokAAAAJ,Jaime Addin Rohten,Dirección de correo verificada de ubiobio.cl,Universidad del Bío-Bío
_ZXZKREAAAAJ,Wk2naEgAAAAJ,José R. Espinoza,Dirección de correo verificada de udec.cl,"Professor, Electrical Engineering Department, Universidad de Concepción"
_ZXZKREAAAAJ,R-2faK0AAAAJ,roberto ramirez,Dirección de correo verificada de utalca.cl,University of Talca
_ZXZKREAAAAJ,FOKLmaQAAAAJ,Marco Esteban Rivera Abarca,Dirección de correo verificada de utalca.cl,"Full Professor, Department of Electrical Engineering, Universidad de Talca"
_ZXZKREAAAAJ,xMmVZ4sAAAAJ,Johan Guzman,Dirección de correo verificada de ieee.org,Profesor Asociado Departamento de Ingeniería Eléctrica Universidad del Bío Bío
_ZXZKREAAAAJ,b1UsMiEAAAAJ,Daniel G. Sbarbaro-Hofer,Dirección de correo verificada de udec.cl,Professor
_ZXZKREAAAAJ,-WpYAIwAAAAJ,Hugo O. Garcés,Dirección de correo verificada de ucsc.cl,"Computer Science Department, Universidad Católica de la Santísima Concepción"
_ZXZKREAAAAJ,_d9POm4AAAAJ,Claudio Molina Muñoz,Dirección de correo verificada de siemens.com,"MSc, Ingeniero Civil Electrónico (Universidad de Concepción)"
_ZXZKREAAAAJ,nnR1yjAAAAAJ,Raul Gregor,Dirección de correo verificada de ing.una.py,"Laboratory of Power and Control Systems, Facultad de Ingeniería, Universidad Nacional de Asunción"
d2i5DA8AAAAJ,dKrrNdIAAAAJ,José Ernesto Amorós,Dirección de correo verificada de tec.mx,"EGADE Business School, Tecnológico de Monterrey  & Universidad del Desarrollo, School of Business"
d2i5DA8AAAAJ,JISGSZEAAAAJ,Magaly Gaviria-Marin,Dirección de correo verificada de ucsc.cl,University of Barcelona
d2i5DA8AAAAJ,9QiLoFwAAAAJ,Fabio Blanco-Mesa,Dirección de correo verificada de uptc.edu.co,Universidad Pedagógica y Tecnológica de Colombia
d2i5DA8AAAAJ,mf9i5qwAAAAJ,Esther Hormiga,Dirección de correo verificada de ub.edu,"Associate Professor in Entrepreneurship, University of Barcelona"
d2i5DA8AAAAJ,iVZ9IU0AAAAJ,Paloma Miravitlles,Dirección de correo verificada de ub.edu,University of Barcelona
d2i5DA8AAAAJ,hIWO32gAAAAJ,David Urbano,Dirección de correo verificada de uab.es,"Professor of Entrepreneurship, ICREA Academia Researcher & CREIS, Univ. Autònoma Barcelona"
d2i5DA8AAAAJ,g8ZXTuYAAAAJ,Enrique Herrera-Viedma,Dirección de correo verificada de decsai.ugr.es,"Professor of Computer Science and Artificial Intelligence, Spain, University of Granada"
d2i5DA8AAAAJ,jozWwEoAAAAJ,Jesús Cascón-Katchadourian,Dirección de correo verificada de ugr.es,"Contratado con cargo a proyecto, Universidad de Granada."
d2i5DA8AAAAJ,rprb9KwAAAAJ,José M. Merigó Lindahl,,University of Technology Sydney
shtOAtYAAAAJ,FD4JX_gAAAAJ,Claudia Martínez-Araneda,Dirección de correo verificada de ucsc.cl,"Profesor asociado Departamento Ingeniería Informática, Universidad Católica de la Santísima"
shtOAtYAAAAJ,naU71KMAAAAJ,Cristian Cardenas-Oviedo (ORCID 00...,Dirección de correo verificada de ucsc.cl,Universidad Catolica de la Santisima Concepcion
Y7eCcV8AAAAJ,aJHQ4PwAAAAJ,Gustavo Lima,Dirección de correo verificada de udec.cl,Universidad de Concepción
Y7eCcV8AAAAJ,AoOX-SUAAAAJ,Guilherme B. Xavier,Dirección de correo verificada de liu.se,Linköpings Universitet
Y7eCcV8AAAAJ,eHvT6xEAAAAJ,Gustavo Cañas,Dirección de correo verificada de ubiobio.cl,Universidad del Bío-Bío
Y7eCcV8AAAAJ,2_3h-MUAAAAJ,Esteban Fernando Sepúlveda Gómez,Dirección de correo verificada de udec.cl,Universidad de Concepción
Y7eCcV8AAAAJ,tRxVpaUAAAAJ,Miguel Figueroa,Dirección de correo verificada de udec.cl,"Professor of Electrical Engineering, Universidad de Concepcion"
Y7eCcV8AAAAJ,9icIeGAAAAAJ,Adan Cabello,Dirección de correo verificada de us.es,"Professor of Physics, University of Seville"
Y7eCcV8AAAAJ,ZlcpF-gAAAAJ,Daniel Martínez,Dirección de correo verificada de udec.cl,"Postdoc, Universidad de Concepción"
Y7eCcV8AAAAJ,Wi6Klg4AAAAJ,Paolo Mataloni,Dirección de correo verificada de uniroma1.it,"Professore di Ottica Quantistica, Sapienza Università di Roma"
Y7eCcV8AAAAJ,x5HOolYAAAAJ,Gabriel Saavedra,Dirección de correo verificada de udec.cl,Universidad de Concepción
Y7eCcV8AAAAJ,lVhwET4AAAAJ,Jan-Åke Larsson,Dirección de correo verificada de liu.se,Linköpings Universitet
Y7eCcV8AAAAJ,HdWzaIAAAAAJ,F. A. Torres-Ruiz,Dirección de correo verificada de ufrontera.cl,Chile
Y7eCcV8AAAAJ,0hiiN70AAAAJ,Pablo González Guadalupe,Dirección de correo verificada de udec.cl,"PhD, Universidad de Concepción."
OAkyZjMAAAAJ,9QiLoFwAAAAJ,Fabio Blanco-Mesa,Dirección de correo verificada de uptc.edu.co,Universidad Pedagógica y Tecnológica de Colombia
OAkyZjMAAAAJ,7r7JP2gAAAAJ,ANA MARIA GIL LAFUENTE,Dirección de correo verificada de ub.edu,University of Barcelona
OAkyZjMAAAAJ,g8ZXTuYAAAAJ,Enrique Herrera-Viedma,Dirección de correo verificada de decsai.ugr.es,"Professor of Computer Science and Artificial Intelligence, Spain, University of Granada"
OAkyZjMAAAAJ,kd9L_GUAAAAJ,Zeshui Xu (徐泽水),Dirección de correo verificada de scu.edu.cn,"Member of AE,EASA,IASCYS; DFIETI,FIEEE,FIFSA,FIET,FRSA,FORS,FBCS,FIAAM,FAAIA... Sichuan University"
OAkyZjMAAAAJ,TbaynVoAAAAJ,Janusz Kacprzyk,Dirección de correo verificada de ibspan.waw.pl,"Professor of Computer Science, Systems Research Institute, Polish Academy of Sciences"
OAkyZjMAAAAJ,uAsllJMAAAAJ,Ronald R Yager,Dirección de correo verificada de panix.com,Professor Iona College
OAkyZjMAAAAJ,HULIk-QAAAAJ,Francisco Herrera,Dirección de correo verificada de decsai.ugr.es,"Professor Computer Science and AI, Granada University, Spain"
OAkyZjMAAAAJ,rprb9KwAAAAJ,José M. Merigó Lindahl,,University of Technology Sydney
qEjTpH8AAAAJ,U3nUrgcAAAAJ,Rafael Aránguiz,Dirección de correo verificada de ucsc.cl,"Associate Professor, Universidad Católica de la Ssma Concepción"
qEjTpH8AAAAJ,Twh1PxcAAAAJ,Rodrigo Cienfuegos,Dirección de correo verificada de ing.puc.cl,Pontificia Universidad Catolica de Chile - DIHA - CIGIDEN
qEjTpH8AAAAJ,0LgnrDEAAAAJ,Patricio A. Catalan,Dirección de correo verificada de usm.cl,Universidad Tecnica Federico Santa Maria
qEjTpH8AAAAJ,s5W9_ckAAAAJ,Mahesh Shrivastava,Dirección de correo verificada de ucn.cl,National Research Center for Integrated Natural Disaster Management(CIGIDEN)
qEjTpH8AAAAJ,SQ9MZgEAAAAJ,Ryo Okuwaki,Dirección de correo verificada de geol.tsukuba.ac.jp,University of Tsukuba
l9FrQOgAAAAJ,rcMGLl8AAAAJ,Jose Luis Gomez Urquiza,Dirección de correo verificada de ugr.es,Personal Docente e Investigador del Departamento de Enfermería de la Universidad de Granada
l9FrQOgAAAAJ,-ItxM8UAAAAJ,Guillermo Arturo Cañadas de la Fuente,Dirección de correo verificada de ugr.es,Profesor de Enfermería
l9FrQOgAAAAJ,oagal-r96_UC,Concepcion San Luis,Dirección de correo verificada de psi.uned.es,Profesora de Metodología UNED
l9FrQOgAAAAJ,CkL8VGsAAAAJ,Raimundo Aguayo,Dirección de correo verificada de ucm.es,Universidad Complutense de Madrid
l9FrQOgAAAAJ,_xMYUhcAAAAJ,Luis Albendin Garcia,Dirección de correo verificada de ugr.es,UGC La Chana Distrito Sanitario Granada Metropolitano
l9FrQOgAAAAJ,uhfmK-wAAAAJ,Rafael Fernández Castillo,Dirección de correo verificada de telefonica.net,University of Granada (Spain)
l9FrQOgAAAAJ,AIghR4wAAAAJ,Emilia Inmaculada de la Fuente Solana,Dirección de correo verificada de ugr.es,Profesora de Metodologia y Análisis de Datos. Universidad de Granada
l9FrQOgAAAAJ,AAn1WhkAAAAJ,Edgar Pastene,,Universidad del Bío Bío
b8wHLzwAAAAJ,5Wss_5AAAAAJ,Paola Alarcón,Dirección de correo verificada de udec.cl,"Profesora asociada, Universidad de Concepción."
nbC3IA8AAAAJ,Bi6j5UcAAAAJ,Manuel Alonso Dos Santos,Dirección de correo verificada de ugr.es,Universidad de Granada
nbC3IA8AAAAJ,d7KUhWIAAAAJ,Fredy-Roberto Valenzuela,Dirección de correo verificada de une.edu.au,"Senior Lecturer of Marketing, University of New England"
nbC3IA8AAAAJ,avPX7vcAAAAJ,Muayyad Jabri,Dirección de correo verificada de une.edu.au,"Adjunct Professor of Organization Studies and the Management of Change, University of New England."
nbC3IA8AAAAJ,v4MSdtoAAAAJ,Sonia Vilches-Montero,Dirección de correo verificada de newcastle.edu.au,"Senior Lecturer in Marketing. University of Newcastle, Australia"
nbC3IA8AAAAJ,T6rQY3MAAAAJ,Domingo Ribeiro-Soriano,Dirección de correo verificada de uv.es,"Professor of Business Administration (University of Alcala, in Madrid)"
nbC3IA8AAAAJ,-2jlzxwAAAAJ,Ferran Calabuig Moreno,Dirección de correo verificada de uv.es,Profesor en Facultat de Ciències de l'Activitat Física i l'Esport (Universitat de València)
nbC3IA8AAAAJ,2hHwdxkAAAAJ,Concepción Yániz,Dirección de correo verificada de deusto.es,Universidad de Deusto
nbC3IA8AAAAJ,R8h9wfYAAAAJ,Pramodita Sharma,Dirección de correo verificada de uvm.edu,University of Vermont & Kellogg School of Management
